# Frame Contacts1 Contacts2
0 0 0
1 0 0
2 0 0
3 0 1
4 0 2
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 1
11 0 1
12 0 1
13 0 1
14 0 1
15 0 1
16 0 2
17 0 0
18 0 1
19 0 0
20 0 4
21 0 4
22 0 3
23 0 4
24 0 3
25 0 2
26 0 0
27 0 0
28 0 2
29 0 3
30 1 2
31 3 1
32 9 7
33 4 0
34 2 0
35 3 1
36 4 5
37 0 5
38 1 4
39 0 1
40 5 0
41 0 0
42 0 0
43 0 0
44 0 0
45 0 0
46 0 0
47 3 0
48 0 0
49 0 1
50 0 0
51 0 1
52 0 0
53 0 0
54 0 0
55 0 0
56 0 1
57 0 0
58 0 2
59 0 0
60 0 0
61 0 0
62 0 0
63 0 3
64 0 1
65 0 5
66 0 2
67 0 20
68 0 9
69 0 10
70 0 2
71 0 3
72 0 8
73 0 10
74 0 29
75 0 25
76 0 33
77 0 22
78 0 15
79 0 16
80 0 16
81 0 14
82 0 24
83 0 28
84 0 25
85 0 20
86 0 26
87 0 24
88 0 29
89 0 18
90 0 28
91 0 12
92 0 19
93 0 28
94 0 21
95 0 29
96 0 40
97 0 39
98 0 35
99 1 36
100 0 32
101 2 19
102 0 16
103 0 9
104 1 7
105 1 4
106 0 5
107 0 14
108 0 8
109 0 13
110 0 9
111 0 15
112 0 15
113 0 16
114 1 14
115 2 16
116 14 3
117 10 3
118 21 13
119 29 11
120 25 9
121 18 6
122 20 3
123 18 12
124 27 8
125 11 11
126 13 2
127 23 7
128 28 0
129 17 0
130 20 0
131 24 0
132 19 0
133 30 0
134 26 0
135 23 0
136 26 0
137 30 0
138 18 7
139 28 10
140 22 2
141 13 2
142 25 5
143 34 6
144 20 7
145 19 2
146 9 10
147 12 3
148 17 13
149 23 17
150 21 12
151 24 22
152 25 23
153 20 15
154 27 21
155 26 15
156 30 17
157 26 17
158 24 8
159 25 18
160 31 6
161 24 14
162 22 3
163 18 10
164 12 5
165 23 14
166 19 11
167 16 10
168 19 10
169 16 3
170 22 17
171 21 6
172 18 4
173 16 28
174 14 23
175 21 27
176 16 15
177 8 37
178 22 28
179 27 28
180 28 25
181 24 26
182 29 23
183 21 24
184 15 26
185 18 22
186 10 27
187 24 16
188 16 19
189 14 14
190 15 8
191 14 10
192 14 9
193 32 25
194 24 22
195 38 15
196 29 7
197 25 6
198 22 1
199 33 1
200 32 0
201 15 0
202 37 0
203 31 2
204 24 6
205 36 5
206 20 0
207 18 0
208 26 0
209 13 0
210 26 1
211 35 6
212 28 4
213 19 7
214 18 1
215 22 3
216 19 5
217 20 17
218 24 9
219 25 13
220 29 7
221 24 7
222 12 8
223 19 14
224 26 8
225 20 4
226 20 0
227 21 0
228 24 0
229 20 0
230 24 0
231 20 0
232 27 0
233 22 0
234 18 0
235 16 0
236 17 0
237 22 0
238 22 4
239 21 4
240 17 0
241 23 1
242 18 0
243 13 0
244 11 0
245 19 0
246 19 0
247 25 0
248 29 0
249 29 0
250 30 0
251 27 0
252 32 0
253 35 0
254 34 0
255 37 0
256 31 0
257 30 3
258 28 0
259 33 1
260 36 0
261 33 0
262 32 0
263 32 0
264 21 1
265 22 0
266 21 0
267 26 0
268 30 0
269 31 0
270 25 3
271 15 4
272 13 0
273 13 0
274 10 0
275 6 10
276 11 18
277 17 25
278 12 11
279 15 6
280 24 11
281 21 3
282 21 8
283 14 8
284 20 9
285 3 8
286 2 11
287 7 5
288 3 8
289 10 5
290 7 1
291 5 3
292 1 6
293 6 3
294 4 5
295 3 11
296 14 11
297 6 10
298 3 12
299 10 9
300 12 7
301 12 0
302 32 0
303 31 1
304 30 9
305 24 7
306 27 9
307 31 8
308 34 4
309 29 2
310 34 0
311 29 3
312 36 4
313 29 2
314 17 11
315 26 11
316 25 10
317 22 5
318 23 13
319 29 6
320 34 1
321 36 4
322 28 0
323 36 0
324 44 9
325 18 11
326 31 8
327 32 14
328 28 7
329 21 7
330 34 4
331 29 2
332 20 0
333 57 1
334 66 1
335 66 1
336 65 0
337 50 0
338 62 0
339 93 0
340 58 0
341 43 0
342 46 0
343 36 0
344 51 0
345 36 0
346 46 0
347 45 0
348 55 0
349 45 0
350 29 0
351 38 0
352 36 0
353 45 0
354 37 0
355 49 0
356 48 9
357 43 6
358 47 9
359 36 10
360 39 8
361 37 8
362 49 0
363 47 1
364 38 2
365 45 7
366 38 7
367 51 5
368 44 2
369 34 0
370 27 0
371 17 0
372 17 0
373 25 0
374 23 0
375 19 0
376 9 0
377 16 0
378 18 1
379 19 0
380 36 1
381 33 2
382 42 8
383 42 9
384 38 6
385 35 6
386 31 7
387 29 0
388 35 0
389 25 0
390 34 0
391 42 0
392 26 7
393 37 2
394 54 0
395 51 0
396 65 0
397 57 3
398 51 0
399 65 0
400 70 0
401 79 0
402 86 0
403 70 0
404 86 0
405 70 0
406 77 0
407 72 0
408 77 0
409 69 0
410 69 0
411 78 4
412 80 0
413 83 0
414 80 0
415 85 5
416 81 9
417 102 13
418 101 5
419 99 4
420 60 5
421 58 7
422 56 6
423 54 0
424 38 0
425 39 1
426 42 0
427 53 0
428 36 0
429 29 0
430 21 0
431 64 0
432 55 0
433 49 0
434 42 0
435 60 0
436 55 0
437 62 0
438 58 0
439 68 0
440 52 0
441 60 0
442 70 0
443 67 0
444 70 0
445 61 0
446 68 0
447 86 0
448 77 0
449 69 0
450 76 0
451 69 0
452 74 0
453 61 0
454 51 0
455 44 0
456 58 0
457 50 0
458 51 6
459 58 5
460 54 5
461 60 8
462 49 7
463 44 6
464 54 2
465 43 6
466 41 2
467 46 0
468 40 0
469 48 0
470 65 0
471 62 0
472 56 0
473 63 0
474 63 0
475 47 0
476 65 0
477 59 0
478 71 6
479 49 1
480 51 5
481 50 0
482 52 0
483 54 0
484 61 2
485 57 0
486 51 0
487 54 0
488 57 0
489 53 0
490 62 0
491 63 0
492 49 0
493 58 0
494 55 0
495 62 0
496 75 0
497 53 0
498 50 0
499 50 0
500 62 0
501 56 1
502 52 0
503 46 0
504 64 0
505 58 0
506 70 0
507 51 0
508 64 0
509 96 0
510 58 0
511 59 0
512 66 0
513 27 0
514 46 0
515 27 5
516 47 6
517 40 6
518 41 1
519 47 2
520 50 0
521 41 0
522 39 5
523 49 5
524 32 6
525 45 7
526 46 5
527 42 10
528 55 8
529 38 4
530 45 9
531 50 6
532 53 8
533 47 26
534 49 22
535 46 10
536 51 18
537 51 13
538 46 1
539 45 9
540 46 10
541 35 11
542 42 10
543 55 11
544 48 15
545 46 18
546 49 10
547 50 12
548 46 13
549 42 9
550 47 10
551 49 16
552 41 10
553 45 9
554 45 16
555 36 20
556 39 14
557 45 12
558 54 9
559 36 13
560 35 0
561 49 7
562 39 7
563 34 20
564 32 8
565 45 7
566 49 2
567 43 0
568 47 1
569 34 0
