# Frame Contacts1 Contacts2
0 0 0
1 0 0
2 0 0
3 0 17
4 0 6
5 0 0
6 0 0
7 0 0
8 0 4
9 0 0
10 0 0
11 0 0
12 0 9
13 0 6
14 0 0
15 0 1
16 0 11
17 0 10
18 0 8
19 0 4
20 0 10
21 0 6
22 0 0
23 0 2
24 0 0
25 0 1
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 6
33 0 12
34 0 6
35 0 5
36 0 0
37 0 9
38 0 10
39 0 14
40 0 7
41 0 13
42 0 15
43 0 9
44 0 16
45 0 10
46 0 16
47 0 4
48 0 10
49 0 9
50 0 3
51 0 6
52 0 11
53 0 12
54 0 10
55 0 13
56 0 15
57 0 15
58 0 16
59 0 16
60 0 16
61 0 15
62 0 10
63 0 20
64 0 19
65 0 17
66 0 18
67 0 24
68 0 34
69 0 24
70 0 20
71 0 25
72 0 24
73 0 23
74 0 17
75 0 8
76 0 10
77 0 6
78 0 7
79 0 8
80 0 12
81 0 17
82 0 12
83 0 4
84 0 8
85 0 8
86 0 7
87 0 11
88 0 20
89 0 15
90 0 28
91 0 29
92 0 25
93 0 29
94 0 33
95 0 28
96 0 28
97 0 30
98 0 40
99 0 36
100 0 25
101 0 34
102 0 34
103 0 47
104 0 40
105 0 40
106 0 40
107 0 37
108 0 34
109 0 38
110 0 47
111 0 37
112 0 35
113 0 36
114 0 37
115 0 40
116 0 40
117 0 32
118 0 45
119 0 37
120 0 45
121 0 34
122 0 28
123 0 26
124 0 21
125 0 12
126 0 17
127 0 14
128 0 17
129 0 13
130 0 14
131 0 7
132 0 30
133 0 23
134 0 12
135 0 13
136 0 19
137 0 24
138 0 20
139 0 19
140 0 16
141 0 22
142 0 26
143 0 21
144 0 28
145 0 27
146 0 19
147 0 28
148 0 24
149 0 22
150 0 19
151 0 26
152 0 28
153 0 19
154 0 32
155 0 26
156 0 26
157 0 29
158 0 26
159 0 11
160 0 12
161 0 7
162 0 5
163 0 19
164 0 17
165 0 7
166 0 13
167 0 10
168 0 14
169 0 7
170 0 15
171 0 15
172 0 7
173 0 5
174 0 6
175 0 18
176 0 20
177 0 21
178 0 15
179 0 6
180 0 8
181 0 4
182 0 6
183 0 12
184 0 8
185 0 2
186 0 7
187 0 1
188 0 8
189 0 10
190 0 8
191 0 5
192 0 6
193 0 9
194 0 11
195 0 14
196 0 21
197 0 15
198 0 10
199 0 12
200 0 17
201 0 8
202 0 19
203 0 10
204 0 10
205 0 13
206 1 12
207 0 15
208 0 12
209 0 9
210 0 15
211 0 19
212 0 22
213 0 22
214 0 17
215 3 6
216 0 5
217 7 7
218 3 2
219 20 23
220 24 25
221 21 19
222 27 24
223 17 21
224 24 13
225 9 18
226 11 15
227 18 21
228 22 9
229 12 14
230 22 21
231 19 8
232 19 13
233 15 21
234 10 19
235 6 21
236 8 14
237 10 11
238 3 8
239 0 9
240 2 16
241 0 9
242 0 4
243 2 11
244 1 12
245 1 12
246 1 24
247 1 19
248 1 20
249 2 16
250 2 16
251 2 15
252 3 14
253 0 13
254 1 12
255 1 21
256 0 11
257 0 14
258 0 11
259 2 12
260 6 12
261 1 21
262 1 16
263 2 11
264 2 12
265 1 7
266 5 5
267 2 10
268 6 9
269 12 6
270 2 8
271 1 12
272 1 6
273 0 8
274 2 13
275 3 8
276 1 7
277 0 14
278 0 21
279 1 18
280 2 20
281 2 16
282 1 14
283 1 12
284 0 12
285 3 16
286 0 18
287 0 16
288 0 13
289 11 22
290 12 23
291 11 13
292 8 14
293 15 13
294 9 16
295 11 11
296 9 6
297 7 0
298 5 0
299 13 2
300 4 1
301 12 7
302 12 2
303 11 8
304 15 11
305 16 6
306 13 1
307 9 4
308 6 0
309 11 1
310 7 0
311 2 4
312 7 0
313 12 0
314 8 0
315 0 3
316 5 1
317 9 1
318 8 0
319 5 2
320 8 1
321 12 4
322 13 2
323 6 0
324 7 10
325 10 14
326 15 17
327 14 17
328 17 23
329 20 13
330 29 29
331 26 28
332 10 32
333 22 16
334 20 18
335 20 21
336 19 32
337 13 32
338 20 35
339 24 32
340 19 31
341 16 20
342 18 16
343 9 13
344 7 0
345 9 0
346 12 0
347 11 0
348 4 0
349 6 0
350 6 0
351 7 0
352 6 9
353 6 9
354 9 0
355 6 9
356 14 21
357 8 8
358 6 11
359 13 14
360 6 13
361 6 13
362 3 17
363 5 17
364 7 15
365 12 13
366 4 15
367 12 8
368 7 16
369 4 11
370 1 8
371 6 8
372 10 15
373 18 10
374 18 13
375 18 17
376 25 20
377 21 28
378 16 25
379 10 20
380 11 25
381 11 17
382 12 12
383 7 11
384 11 16
385 11 12
386 7 8
387 8 9
388 14 2
389 7 7
390 2 15
391 13 12
392 8 9
393 2 11
394 5 8
395 0 5
396 5 7
397 2 16
398 5 17
399 3 10
400 11 10
401 10 24
402 0 18
403 5 23
404 4 17
405 4 16
406 8 16
407 4 18
408 6 13
409 0 23
410 1 10
411 9 21
412 16 8
413 13 12
414 13 10
415 17 9
416 15 14
417 14 11
418 17 21
419 19 10
420 13 6
421 17 8
422 18 16
423 13 14
424 4 14
425 6 15
426 16 17
427 15 16
428 14 12
429 15 12
430 15 12
431 10 17
432 11 22
433 16 22
434 19 7
435 18 11
436 13 4
437 7 9
438 6 10
439 6 18
440 5 18
441 7 22
442 6 16
443 13 13
444 11 3
445 20 9
446 20 8
447 2 13
448 13 17
449 11 18
450 14 15
451 14 20
452 11 13
453 11 12
454 12 16
455 12 12
456 18 19
457 10 20
458 15 19
459 19 17
460 19 23
461 18 18
462 14 20
463 13 13
464 17 18
465 17 23
466 10 25
467 12 15
468 7 15
469 19 19
470 13 13
471 11 15
472 7 13
473 14 15
474 16 22
475 9 21
476 12 17
477 12 17
478 18 15
479 11 17
480 10 14
481 8 11
482 14 16
483 4 12
484 4 22
485 3 10
486 17 10
487 22 16
488 16 17
489 20 2
490 9 15
491 12 13
492 12 10
493 11 23
494 9 19
495 9 23
496 14 30
497 21 6
498 14 14
499 18 9
500 16 14
501 13 13
502 10 11
503 13 15
504 12 7
505 10 13
506 13 9
507 18 1
508 19 9
509 16 12
510 20 5
511 14 9
512 9 12
513 8 12
514 11 13
515 12 6
516 6 9
517 9 17
518 13 3
519 11 10
520 15 3
521 5 0
522 1 8
523 0 15
524 0 17
525 11 6
526 9 15
527 11 17
528 8 16
529 9 11
530 7 10
531 6 13
532 7 11
533 10 11
534 17 14
535 19 12
536 22 8
537 14 8
538 11 9
539 14 13
540 10 18
541 7 23
542 10 14
543 7 8
544 9 11
545 10 14
546 7 10
547 5 15
548 6 15
549 0 15
550 12 13
551 13 11
552 16 17
553 13 12
554 21 10
555 17 10
556 2 19
557 11 11
558 16 11
559 9 7
560 9 13
561 6 13
562 9 8
563 14 17
564 15 17
565 9 12
566 15 13
567 5 16
568 15 20
569 17 19
