# Frame Contacts1 Contacts2
0 0 1
1 0 0
2 0 0
3 0 2
4 0 12
5 0 4
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 2
13 0 2
14 0 6
15 0 0
16 0 1
17 0 0
18 0 0
19 0 20
20 0 5
21 0 3
22 0 4
23 0 2
24 0 7
25 0 2
26 0 0
27 0 6
28 0 6
29 0 4
30 0 5
31 0 1
32 0 0
33 0 0
34 0 8
35 0 10
36 0 14
37 0 11
38 0 14
39 0 14
40 0 13
41 0 9
42 0 11
43 0 8
44 0 9
45 0 4
46 0 8
47 0 5
48 0 6
49 0 12
50 0 0
51 0 0
52 0 4
53 0 5
54 0 9
55 0 8
56 0 18
57 0 10
58 0 13
59 0 13
60 0 15
61 0 10
62 0 11
63 0 0
64 0 0
65 0 7
66 0 5
67 0 5
68 0 7
69 0 8
70 0 9
71 0 10
72 0 3
73 0 12
74 0 7
75 0 3
76 0 2
77 0 3
78 0 11
79 0 5
80 0 8
81 0 5
82 0 4
83 0 0
84 0 5
85 0 0
86 0 0
87 0 6
88 0 7
89 0 6
90 0 8
91 0 9
92 0 7
93 0 17
94 0 11
95 0 20
96 0 15
97 0 17
98 0 22
99 0 8
100 0 20
101 0 27
102 0 27
103 0 28
104 0 24
105 0 34
106 0 29
107 0 23
108 0 27
109 0 18
110 0 15
111 0 23
112 0 23
113 0 26
114 0 30
115 0 25
116 0 32
117 0 31
118 0 33
119 0 26
120 0 29
121 0 29
122 0 30
123 0 34
124 0 29
125 0 30
126 0 16
127 0 23
128 0 16
129 0 18
130 0 28
131 0 15
132 0 19
133 0 12
134 0 12
135 0 18
136 0 13
137 0 13
138 0 16
139 0 14
140 0 15
141 0 15
142 0 13
143 0 11
144 0 21
145 0 15
146 0 16
147 0 15
148 0 9
149 0 11
150 0 10
151 0 6
152 0 5
153 0 11
154 0 2
155 0 7
156 0 6
157 0 1
158 0 5
159 0 6
160 0 6
161 0 7
162 0 5
163 0 6
164 0 5
165 0 5
166 0 4
167 0 9
168 0 1
169 0 1
170 0 6
171 0 15
172 0 13
173 0 18
174 0 23
175 0 25
176 0 16
177 0 17
178 0 14
179 0 16
180 0 20
181 0 8
182 0 16
183 0 9
184 0 12
185 0 14
186 0 23
187 0 12
188 0 14
189 0 21
190 0 17
191 0 21
192 0 24
193 0 26
194 0 33
195 0 19
196 0 19
197 0 19
198 0 19
199 0 16
200 0 8
201 0 7
202 0 6
203 0 5
204 0 5
205 0 7
206 0 10
207 0 14
208 0 12
209 0 8
210 0 6
211 0 3
212 0 3
213 0 7
214 0 13
215 0 14
216 0 6
217 0 7
218 0 8
219 0 7
220 0 7
221 0 9
222 0 7
223 0 9
224 0 8
225 0 14
226 0 13
227 0 9
228 0 3
229 0 0
230 0 1
231 0 0
232 0 15
233 0 12
234 0 11
235 0 0
236 0 1
237 0 0
238 0 1
239 0 0
240 0 1
241 0 3
242 0 4
243 0 7
244 0 6
245 0 0
246 0 10
247 0 16
248 0 16
249 0 24
250 0 16
251 0 27
252 0 24
253 0 37
254 0 30
255 0 20
256 0 34
257 0 22
258 0 26
259 0 12
260 0 29
261 0 17
262 0 30
263 0 13
264 0 14
265 0 12
266 0 4
267 0 12
268 0 13
269 0 6
270 0 6
271 0 8
272 0 8
273 0 32
274 0 38
275 0 27
276 0 23
277 0 13
278 0 32
279 0 14
280 0 15
