# Frame Contacts1 Contacts2
0 0 9
1 0 0
2 0 2
3 1 0
4 0 0
5 0 0
6 0 3
7 1 0
8 0 0
9 0 0
10 1 0
11 1 0
12 7 0
13 3 0
14 1 0
15 4 0
16 10 0
17 11 0
18 24 0
19 17 0
20 32 0
21 8 0
22 5 0
23 2 0
24 11 0
25 29 0
26 42 0
27 41 0
28 27 0
29 38 0
30 34 0
31 23 0
32 39 0
33 41 0
34 46 0
35 29 0
36 37 0
37 28 0
38 31 0
39 48 1
40 47 3
41 43 9
42 26 8
43 33 0
44 37 1
45 43 1
46 38 0
47 41 0
48 43 1
49 44 1
50 37 1
51 34 0
52 33 0
53 37 3
54 34 4
55 33 7
56 39 0
57 32 0
58 47 0
59 46 3
60 5 0
61 5 2
62 5 3
63 30 0
64 32 8
65 29 5
66 31 2
67 36 0
68 37 15
69 21 16
70 29 15
71 12 8
72 19 7
73 42 13
74 42 26
75 45 17
76 30 16
77 22 16
78 31 20
79 27 16
80 7 19
81 23 11
82 40 16
83 34 10
84 48 20
85 44 20
86 38 20
87 31 19
88 48 26
89 39 16
90 36 28
91 43 21
92 33 27
93 23 31
94 38 25
95 40 23
96 35 28
97 40 35
98 48 30
99 40 16
100 50 29
101 50 30
102 30 28
103 42 40
104 9 34
105 17 41
106 15 51
107 8 34
108 22 30
109 24 34
110 24 36
111 26 32
112 11 24
113 22 26
114 35 38
115 32 42
116 26 32
117 39 31
118 32 29
119 11 18
120 17 24
121 22 30
122 34 37
123 47 29
124 25 31
125 41 28
126 46 32
127 16 35
128 33 22
129 28 31
130 29 30
131 37 33
132 33 23
133 19 33
134 27 34
135 40 37
136 38 42
137 37 26
138 43 27
139 39 24
140 43 30
141 30 26
142 50 35
143 34 29
144 39 45
145 36 38
146 37 35
147 39 21
148 38 34
149 43 31
150 25 22
151 39 40
152 29 33
153 43 36
154 35 34
155 41 28
156 34 35
157 41 37
158 26 43
159 40 31
160 29 42
161 17 32
162 43 30
163 36 38
164 45 30
165 39 41
166 33 39
167 32 42
168 23 29
169 34 36
170 31 38
171 33 34
172 30 27
173 39 24
174 11 24
175 13 25
176 24 25
177 41 20
178 41 28
179 41 11
180 35 20
181 37 20
182 25 14
183 35 18
184 35 13
185 32 20
186 30 15
187 23 23
188 39 17
189 25 17
190 15 18
191 21 15
192 21 16
193 19 10
194 33 20
195 36 25
196 35 27
197 29 28
198 38 26
199 22 27
200 33 9
201 29 11
202 32 4
203 25 12
204 33 9
205 41 14
206 22 11
207 22 12
208 28 7
209 18 9
210 24 13
211 25 9
212 22 9
213 15 6
214 3 8
215 14 8
216 14 6
217 23 4
218 26 3
219 22 3
220 18 12
221 20 12
222 13 13
223 12 18
224 14 8
225 8 7
226 17 3
227 19 0
228 14 0
229 20 0
230 13 4
231 7 1
232 10 6
233 12 5
234 13 4
235 19 0
236 17 0
237 8 0
238 8 0
239 17 0
240 8 0
241 10 0
242 16 0
243 15 0
244 12 0
245 12 0
246 13 0
247 9 0
248 4 0
249 8 0
250 8 0
251 6 0
252 6 0
253 16 0
254 18 0
255 18 0
256 17 0
257 9 0
258 9 0
259 9 0
260 6 0
261 9 0
262 12 0
263 13 0
264 9 0
265 4 0
266 6 0
267 5 0
268 2 0
269 13 0
270 13 0
271 14 0
272 10 0
273 13 0
274 7 0
275 13 1
276 18 0
277 9 0
278 12 0
279 29 0
280 17 0
281 11 0
282 11 0
283 16 0
284 20 0
285 17 0
286 14 0
287 8 0
288 0 0
289 0 0
290 6 0
291 8 0
292 5 0
293 6 0
294 10 0
295 5 0
296 4 0
297 2 0
298 0 0
299 0 0
300 0 0
301 5 0
302 7 0
303 5 0
304 1 0
305 8 0
306 7 0
307 16 0
308 7 0
309 10 0
310 14 2
311 7 0
312 12 0
313 6 0
314 8 0
315 4 0
316 15 0
317 15 0
318 16 0
319 11 0
320 18 0
321 19 0
322 8 0
323 5 0
324 2 0
325 6 6
326 6 7
327 7 7
328 0 0
329 2 0
330 4 0
331 7 1
332 7 0
333 2 1
334 16 6
335 9 7
336 24 4
337 17 4
338 17 0
339 23 0
340 11 0
341 21 0
342 23 0
343 19 0
344 15 0
