# Frame Contacts1 Contacts2
0 0 0
1 1 0
2 0 0
3 0 0
4 0 0
5 3 0
6 2 0
7 0 3
8 1 3
9 3 1
10 6 2
11 0 4
12 0 0
13 0 1
14 0 4
15 0 4
16 0 1
17 0 1
18 0 0
19 0 0
20 0 0
21 0 0
22 0 1
23 3 1
24 0 0
25 1 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 1
32 0 0
33 0 0
34 0 0
35 1 0
36 0 4
37 0 0
38 0 0
39 0 0
40 0 1
41 0 0
42 0 0
43 1 0
44 0 0
45 2 1
46 0 0
47 0 0
48 1 0
49 0 0
50 0 0
51 0 1
52 0 0
53 0 0
54 1 0
55 1 0
56 0 0
57 0 0
58 0 0
59 1 0
60 0 1
61 0 0
62 0 1
63 0 0
64 1 0
65 1 0
66 0 1
67 0 0
68 0 1
69 4 0
70 5 0
71 8 0
72 4 0
73 1 0
74 0 3
75 0 0
76 1 0
77 4 0
78 1 0
79 0 0
80 0 4
81 1 3
82 4 6
83 8 5
84 12 17
85 5 17
86 9 8
87 7 3
88 7 0
89 3 0
90 9 0
91 9 0
92 4 0
93 7 0
94 5 0
95 6 0
96 1 0
97 1 0
98 3 0
99 6 4
100 9 4
101 14 0
102 10 4
103 1 4
104 0 0
105 0 0
106 0 0
107 0 0
108 0 0
109 0 0
110 4 0
111 5 0
112 0 0
113 5 0
114 8 0
115 3 0
116 4 0
117 0 0
118 0 0
119 0 0
120 1 0
121 0 0
122 7 0
123 4 0
124 9 0
125 5 0
126 8 0
127 0 2
128 0 1
129 0 0
130 1 0
131 6 0
132 7 0
133 9 0
134 1 0
135 2 2
136 0 0
137 0 0
138 0 0
139 0 0
140 0 0
141 0 0
142 0 0
143 0 0
144 1 0
145 1 1
146 0 0
147 0 0
148 0 0
149 0 0
150 0 0
151 0 0
152 0 0
153 0 0
154 0 0
155 0 2
156 0 4
157 0 5
158 0 2
159 0 0
160 0 0
161 1 0
162 2 0
163 0 0
164 0 0
165 1 0
166 1 0
167 1 0
168 0 0
169 1 0
170 0 1
171 0 2
172 0 2
173 0 0
174 1 2
175 1 2
176 18 0
177 14 4
178 6 0
179 10 0
180 29 1
181 14 0
182 20 0
183 15 0
184 10 0
185 9 0
186 9 0
187 5 0
188 3 0
189 3 0
190 0 0
191 0 0
192 1 0
193 1 0
194 2 0
195 3 0
196 0 1
197 0 0
198 0 0
199 0 0
200 0 0
201 0 0
202 0 0
203 0 0
204 1 1
205 0 0
206 0 3
207 4 0
208 2 0
209 0 0
210 0 0
211 0 0
212 4 0
213 8 0
214 3 0
215 6 0
216 2 0
217 8 0
218 0 0
219 0 0
220 0 2
221 0 2
222 0 3
223 0 3
224 18 5
225 11 4
226 3 0
227 2 0
228 5 0
229 3 0
230 0 0
231 6 0
232 3 0
233 1 0
234 10 0
235 3 0
236 9 0
237 9 0
238 17 0
239 14 1
240 12 0
241 7 0
242 0 0
243 0 0
244 3 0
245 1 0
246 0 0
247 11 0
248 3 0
249 0 0
250 3 1
251 5 0
252 7 0
253 1 0
254 2 0
255 1 0
256 0 0
257 0 0
258 0 0
259 8 0
260 21 0
261 20 0
262 21 0
263 8 0
264 12 0
265 1 0
266 5 0
267 6 0
268 5 0
269 6 0
270 4 0
271 6 0
272 5 0
273 5 0
274 8 1
275 7 0
276 1 0
277 1 0
278 0 0
279 0 0
280 6 0
281 2 0
282 1 0
283 0 0
284 0 0
285 0 1
286 0 0
287 0 0
288 4 0
289 10 0
290 21 0
291 17 2
292 16 0
293 15 0
294 14 0
295 18 0
296 10 0
297 10 4
298 7 2
299 8 5
300 13 2
301 9 3
302 10 2
303 15 9
304 19 3
305 24 0
306 12 0
307 7 0
308 10 1
309 6 0
310 1 0
311 1 0
312 2 0
313 1 0
314 2 0
315 6 5
316 6 2
317 1 0
318 9 0
319 15 0
320 3 0
321 5 0
322 4 0
323 5 0
324 5 0
325 7 0
326 21 0
327 25 0
328 20 0
329 15 0
330 9 2
331 15 0
332 13 0
333 11 0
334 12 0
335 15 0
336 4 0
337 4 0
338 4 0
339 4 0
340 1 0
341 1 0
342 0 0
343 0 0
344 0 0
345 3 0
346 4 0
347 5 0
348 4 0
349 4 0
350 4 0
351 4 0
352 5 0
353 5 0
354 4 0
355 3 0
356 8 0
357 19 0
358 23 0
359 19 0
360 17 0
361 19 0
362 16 0
363 20 0
364 18 0
365 17 0
366 8 0
367 11 0
368 13 0
369 12 0
370 12 0
371 14 0
372 20 0
373 25 0
374 14 0
375 20 0
376 23 0
377 25 0
378 32 0
379 26 0
380 28 0
381 29 0
382 29 2
383 30 0
384 25 0
385 21 0
386 26 0
387 29 0
388 17 0
389 17 0
390 17 0
391 25 0
392 16 0
393 26 0
394 16 0
395 19 0
396 14 1
397 23 0
398 22 0
399 18 0
400 24 0
401 24 0
402 25 0
403 24 0
404 21 0
405 22 1
406 18 0
407 11 1
408 10 1
409 8 8
410 11 9
411 7 1
412 18 9
413 17 6
414 18 0
415 28 8
416 25 4
417 23 1
418 21 3
419 29 4
420 18 7
421 28 4
422 25 4
423 19 0
424 18 0
425 23 0
426 21 5
427 14 4
428 16 3
429 10 1
430 11 0
431 3 3
432 10 17
433 15 10
434 10 3
435 17 4
436 20 3
437 16 0
438 13 2
439 5 0
440 3 6
441 3 2
442 1 0
443 7 2
444 17 11
445 29 10
446 11 8
447 17 11
448 21 10
449 12 2
450 9 3
451 20 12
452 21 8
453 23 14
454 10 16
455 10 5
456 13 2
457 5 4
458 3 3
459 4 0
460 6 0
461 9 0
462 11 0
463 4 0
464 3 0
465 4 2
466 9 6
467 5 0
468 3 0
469 5 1
470 4 0
471 3 3
472 9 3
473 0 8
474 2 8
475 5 7
476 6 1
477 7 2
478 13 7
479 7 20
480 9 9
481 4 12
482 1 19
483 2 15
484 19 20
485 5 19
486 4 20
487 5 18
488 4 23
489 13 25
490 14 18
491 15 25
492 13 18
493 6 20
494 17 4
495 19 10
496 18 2
497 19 9
498 11 4
499 19 1
500 12 8
501 11 16
502 14 9
503 6 14
504 14 15
505 3 13
506 0 15
507 5 16
508 6 14
509 10 23
510 13 15
511 2 8
512 2 12
513 4 4
514 4 10
515 4 8
516 1 13
517 1 9
518 4 6
519 1 0
520 0 2
521 0 0
522 0 0
523 1 0
524 6 0
525 11 0
526 12 0
527 11 0
528 4 0
529 2 0
530 2 0
531 0 0
532 0 0
533 0 0
534 6 0
535 0 0
536 0 1
537 1 0
538 5 0
539 5 0
540 8 0
541 8 0
542 0 0
543 0 0
544 3 6
545 4 0
546 4 4
547 5 1
548 3 0
549 4 1
550 3 5
551 1 0
552 1 8
553 0 4
554 0 4
555 0 0
556 0 0
557 1 0
558 0 0
559 0 0
560 0 0
561 0 0
562 3 0
563 1 0
564 3 0
565 3 0
566 0 0
567 0 4
568 5 0
569 0 0
570 3 0
571 1 0
572 2 0
573 1 0
574 10 1
575 4 0
576 0 0
577 0 0
578 0 0
579 0 0
580 0 0
581 2 0
582 0 0
583 4 0
584 6 0
585 5 3
586 10 3
587 10 6
588 10 6
589 8 0
590 7 0
591 12 0
592 8 0
593 6 0
594 1 0
595 0 0
596 0 1
597 0 0
598 2 0
599 1 0
600 3 0
601 1 4
602 1 0
603 3 0
604 0 2
605 3 1
606 5 1
607 5 0
608 11 0
609 11 0
610 6 0
611 8 1
612 11 0
613 10 0
614 13 0
615 6 0
616 12 0
617 2 0
618 14 0
619 11 0
620 9 0
621 12 0
622 5 0
623 10 0
624 5 0
625 0 0
626 0 0
627 1 5
628 3 0
629 9 1
630 7 0
631 10 0
632 6 0
633 7 0
634 10 0
635 5 0
636 13 0
637 12 0
