# Frame Contacts1 Contacts2
0 0 0
1 0 0
2 4 0
3 10 0
4 0 0
5 0 0
6 10 0
7 5 0
8 8 0
9 7 0
10 15 0
11 14 0
12 0 0
13 6 0
14 2 0
15 0 7
16 0 9
17 0 21
18 0 6
19 0 5
20 0 21
21 0 37
22 0 40
23 0 60
24 0 22
25 0 17
26 0 8
27 2 0
28 4 6
29 4 0
30 4 0
31 2 1
32 1 0
33 0 0
34 0 0
35 11 0
36 11 0
37 19 0
38 19 0
39 32 0
40 26 0
41 39 2
42 29 0
43 34 0
44 33 1
45 34 0
46 30 7
47 38 7
48 35 8
49 35 1
50 32 1
51 35 0
52 28 1
53 33 5
54 29 17
55 37 18
56 29 17
57 29 21
58 22 17
59 38 29
60 33 23
61 30 24
62 34 33
63 35 25
64 31 21
65 27 26
66 29 12
67 22 19
68 23 21
69 29 23
70 46 24
71 43 15
72 35 17
73 42 52
74 46 40
75 55 36
76 46 48
77 60 25
78 57 44
79 47 35
80 32 36
81 33 27
82 46 26
83 30 37
84 65 36
85 46 19
86 44 21
87 42 34
88 61 31
89 49 37
90 49 40
91 43 30
92 43 23
93 35 39
94 28 26
95 50 18
96 30 22
97 45 14
98 45 10
99 46 14
100 47 24
101 35 22
102 36 15
103 37 8
104 32 17
105 23 17
106 6 20
107 7 21
108 0 9
109 0 17
110 1 5
111 0 3
112 2 0
113 4 0
114 4 0
115 0 0
116 0 0
117 0 0
118 0 0
119 1 1
120 1 0
121 13 1
122 17 0
123 9 0
124 11 0
125 8 0
126 7 2
127 11 1
128 9 0
129 13 0
130 8 14
131 15 2
132 20 22
133 5 6
134 13 1
135 9 0
136 15 1
137 9 5
138 15 2
139 13 4
140 13 7
141 11 7
142 9 13
143 8 3
144 11 2
145 8 5
146 2 5
147 10 2
148 6 8
149 0 8
150 0 4
151 1 13
152 0 3
153 0 9
154 0 0
155 7 1
156 0 0
157 0 8
158 0 13
159 5 14
160 4 10
161 7 19
162 2 21
163 9 17
164 3 17
165 0 12
166 0 13
167 0 16
168 0 17
169 0 20
170 0 13
171 0 20
172 0 17
173 0 19
174 0 9
175 0 23
176 0 24
177 0 14
178 0 15
179 1 15
180 6 16
181 18 11
182 12 19
183 13 6
184 0 20
185 4 20
186 8 18
187 0 10
188 0 21
189 0 26
190 9 12
191 15 18
192 28 16
193 15 15
194 21 10
195 16 11
196 15 12
197 18 26
198 9 11
199 14 19
200 14 14
201 20 14
202 2 20
203 3 18
204 0 27
205 0 20
206 0 18
207 0 14
208 0 22
209 0 21
210 0 24
211 0 15
212 0 15
213 0 12
214 0 8
215 0 5
216 0 6
217 0 12
218 0 15
219 0 15
220 0 11
221 0 20
222 0 15
223 0 14
224 0 16
225 1 7
226 0 9
227 0 9
228 0 1
229 0 8
230 0 6
231 0 5
232 0 7
233 9 0
234 6 0
235 1 6
236 0 11
237 0 9
238 6 9
239 4 7
240 9 9
241 6 11
242 6 8
243 0 9
244 0 10
245 0 10
246 0 9
247 0 11
248 2 11
249 0 13
250 9 16
251 0 17
252 0 10
253 3 8
254 0 10
255 0 8
256 0 9
257 0 9
258 0 12
259 0 9
260 0 11
261 0 9
262 0 13
263 5 0
264 5 0
265 6 9
266 3 10
267 0 15
268 0 1
269 0 2
270 0 7
271 9 0
272 2 0
273 1 3
274 7 0
275 9 0
276 4 0
277 2 0
278 16 0
279 4 1
280 0 0
281 0 1
282 0 0
283 0 0
284 0 0
285 0 0
286 0 0
287 0 2
288 6 11
289 4 1
290 17 0
291 10 0
292 19 0
293 14 2
294 6 3
295 24 2
296 6 2
297 21 6
298 27 4
299 23 1
300 22 0
301 13 3
302 21 1
303 22 6
304 4 10
305 0 11
306 6 5
307 6 10
308 0 11
309 4 6
310 1 4
311 1 14
312 3 4
313 8 10
314 10 3
315 10 5
316 3 5
317 5 1
318 15 15
319 15 5
320 16 0
321 14 4
322 15 4
323 15 5
324 15 4
325 12 4
326 16 4
327 16 3
328 8 1
329 18 0
330 13 0
331 11 0
332 12 0
333 14 2
334 13 0
335 13 0
336 14 0
337 18 0
338 11 0
339 19 0
340 17 0
341 15 0
342 17 0
343 22 0
344 16 0
345 16 3
346 4 1
347 16 3
348 16 2
349 14 1
350 12 0
351 0 0
352 0 0
353 0 0
354 14 0
355 13 1
356 11 0
357 12 9
358 13 4
359 12 1
360 14 1
361 17 1
362 12 1
363 12 2
364 16 0
365 15 2
366 13 0
367 16 0
368 6 1
369 14 0
370 16 0
371 2 0
372 0 0
373 0 0
374 0 0
375 0 0
376 0 1
377 0 1
378 1 0
379 11 0
380 12 0
381 4 0
382 2 0
383 14 0
384 12 0
385 17 0
386 19 0
387 19 2
388 17 3
389 7 0
390 18 1
391 11 0
392 6 0
393 6 6
394 2 3
395 1 6
396 2 1
397 13 0
398 15 0
399 6 0
400 13 0
401 14 2
402 13 0
403 15 0
404 16 0
405 5 4
406 5 0
407 4 0
408 1 0
409 0 1
410 1 0
411 0 0
412 12 0
413 13 0
414 17 2
415 15 0
416 14 0
417 16 0
418 12 0
419 12 2
420 6 1
421 16 0
422 11 0
423 9 1
424 14 4
425 21 0
426 15 3
427 1 4
428 11 1
429 10 0
430 7 1
431 6 1
432 1 2
433 10 1
434 13 0
435 9 1
436 4 0
437 9 0
438 15 0
439 22 0
440 12 0
441 0 0
442 2 0
443 1 1
444 6 2
445 2 5
446 1 11
447 1 6
448 1 12
449 0 1
450 0 8
451 7 5
452 1 6
453 1 7
454 1 12
455 0 13
456 0 10
457 0 13
458 0 1
459 0 13
460 0 9
461 0 9
462 0 6
463 0 7
464 0 7
465 0 2
466 4 2
467 1 14
468 2 4
469 1 1
470 4 0
471 2 2
472 6 4
473 4 1
474 5 0
475 3 3
476 1 3
477 2 2
478 0 5
479 3 5
480 3 19
481 4 1
482 3 9
483 3 6
484 2 5
485 10 7
486 2 10
487 2 1
488 2 1
489 14 0
490 6 1
491 5 1
492 4 1
493 6 5
494 4 3
495 2 0
496 2 1
497 2 3
498 3 1
499 2 4
500 5 0
501 3 4
502 2 4
503 2 3
504 2 2
505 2 4
506 2 2
507 5 4
508 2 4
509 2 1
510 2 4
511 2 0
512 3 9
513 2 9
514 2 8
515 2 8
516 2 13
517 2 7
518 2 7
519 2 6
520 2 6
521 3 2
522 2 0
523 2 1
524 3 0
525 4 0
526 2 1
527 1 0
528 4 0
529 2 0
530 2 0
531 1 0
532 2 0
533 3 0
534 1 0
535 1 0
536 2 0
537 3 0
538 3 0
539 1 0
540 3 0
541 1 0
542 2 0
543 3 0
544 3 0
545 2 0
546 6 0
547 1 0
548 1 0
549 3 0
550 4 2
551 7 0
552 2 0
553 4 0
554 4 0
555 2 0
556 3 3
557 2 2
558 6 0
559 8 0
560 2 0
561 3 0
562 2 1
563 3 5
564 3 0
565 1 0
566 3 0
567 3 0
568 2 0
569 3 0
