# Frame Contacts1 Contacts2
0 1 45
1 12 58
2 10 54
3 9 56
4 4 57
5 13 68
6 0 56
7 2 62
8 0 49
9 7 49
10 5 57
11 0 60
12 2 56
13 0 47
14 1 46
15 0 49
16 11 54
17 14 50
18 18 41
19 7 53
20 19 44
21 8 46
22 9 44
23 5 40
24 5 48
25 4 46
26 0 40
27 0 59
28 0 41
29 0 45
30 0 54
31 0 41
32 0 44
33 0 41
34 0 59
35 5 49
36 0 54
37 0 51
38 0 44
39 0 64
40 0 68
41 1 62
42 1 57
43 7 43
44 17 46
45 10 35
46 6 49
47 0 48
48 0 56
49 5 58
50 8 44
51 0 55
52 0 48
53 0 50
54 11 39
55 12 47
56 12 49
57 12 50
58 15 31
59 12 58
60 12 65
61 5 54
62 7 58
63 10 54
64 8 62
65 6 50
66 6 58
67 5 66
68 8 74
69 4 67
70 0 55
71 0 60
72 5 54
73 4 50
74 0 70
75 0 50
76 0 65
77 0 41
78 0 48
79 6 56
80 11 52
81 6 59
82 6 50
83 0 42
84 6 41
85 8 46
86 10 50
87 12 47
88 0 43
89 1 48
90 0 37
91 0 53
92 0 37
93 0 44
94 0 42
95 0 30
96 0 39
97 0 63
98 0 39
99 0 53
100 8 63
101 1 58
102 10 72
103 0 74
104 0 72
105 0 60
106 10 55
107 8 55
108 9 58
109 2 59
110 5 50
111 0 49
112 0 57
113 0 60
114 0 55
115 0 57
116 0 68
117 1 81
118 1 59
119 0 62
120 0 72
121 0 59
122 0 50
123 0 55
124 0 65
125 0 57
126 7 69
127 0 64
128 0 54
129 1 56
130 1 60
131 0 70
132 0 49
133 0 56
134 0 68
135 0 76
136 0 49
137 0 53
138 0 45
139 0 55
140 0 51
141 0 48
142 0 47
143 0 43
144 0 54
145 0 55
146 0 53
147 0 59
148 0 56
149 0 64
150 1 68
151 0 58
152 1 66
153 0 52
154 0 58
155 0 58
156 0 58
157 0 67
158 0 60
159 1 63
160 1 64
161 0 60
162 13 60
163 9 58
164 8 52
165 8 48
166 14 56
167 16 52
168 10 62
169 6 67
170 15 46
171 15 67
172 0 59
173 2 60
174 0 52
175 0 51
176 7 62
177 0 62
178 0 55
179 0 63
180 0 50
181 0 62
182 0 61
183 0 53
184 7 53
185 1 40
186 0 55
187 2 52
188 1 56
189 0 52
190 0 66
191 0 54
192 0 51
193 0 53
194 4 50
195 6 61
196 9 76
197 0 70
198 0 75
199 7 53
200 6 66
201 7 69
202 7 57
203 7 55
204 9 61
205 11 70
206 13 50
207 6 53
208 1 69
209 2 55
210 0 57
211 0 58
212 0 40
213 0 57
214 0 69
215 0 70
216 0 66
217 2 70
218 1 70
219 1 67
220 5 84
221 14 77
222 6 77
223 10 69
224 14 69
225 13 67
226 10 59
227 14 69
228 2 64
229 0 74
230 1 70
231 0 55
232 5 60
233 12 60
234 2 57
235 0 61
236 0 50
237 2 64
238 0 61
239 1 60
240 0 82
241 0 66
242 1 73
243 0 65
244 0 75
245 0 67
246 0 78
247 0 68
248 0 79
249 0 70
250 1 72
251 5 67
252 0 69
253 5 74
254 4 73
255 4 72
256 4 64
257 2 68
258 5 83
259 6 61
260 11 68
261 11 64
262 12 57
263 10 58
264 4 64
265 6 62
266 7 59
267 1 69
268 2 60
269 1 73
270 0 67
271 6 58
272 5 59
273 5 65
274 8 54
275 5 69
276 10 55
277 0 55
278 4 62
279 5 64
280 1 57
281 5 57
282 7 51
283 6 61
284 0 61
285 3 61
286 0 49
287 1 43
288 0 49
289 0 44
290 0 59
291 3 49
292 0 54
293 5 58
294 0 63
295 2 61
296 1 47
297 1 69
298 0 52
299 0 68
300 0 61
301 0 56
302 0 71
303 2 49
304 4 44
305 0 67
306 1 62
307 0 56
308 0 47
309 1 53
310 0 59
311 0 49
312 0 51
313 4 56
314 5 69
315 9 74
316 5 81
317 8 83
318 0 78
319 0 79
320 0 61
321 3 52
322 10 56
323 7 62
324 5 52
325 11 61
326 4 69
327 1 72
328 1 69
329 13 47
330 11 56
331 11 64
332 16 45
333 1 51
334 8 63
335 15 46
336 0 49
337 10 85
338 9 101
339 2 71
340 0 81
341 0 56
342 0 71
343 0 67
344 0 64
345 0 80
346 0 67
347 1 74
348 0 63
349 1 73
350 4 82
351 5 77
352 7 72
353 0 68
354 6 65
355 5 68
356 7 61
357 4 73
358 12 63
359 8 54
360 7 65
361 2 53
362 1 66
363 0 74
364 0 71
365 1 58
366 3 65
367 0 71
368 1 70
369 0 66
370 0 62
371 0 54
372 1 72
373 0 77
374 0 65
375 0 73
376 1 57
377 0 75
378 1 78
379 6 69
380 6 69
381 4 70
382 4 66
383 8 62
384 10 67
385 5 80
386 5 54
387 4 67
388 1 65
389 1 63
390 4 49
391 6 42
392 1 58
393 9 63
394 11 47
395 12 57
396 6 54
397 5 50
398 12 52
399 9 65
400 9 63
401 5 47
402 1 59
403 5 50
404 0 55
405 0 55
406 1 41
407 1 54
408 1 54
409 8 43
410 4 60
411 4 51
412 2 48
413 0 61
414 4 58
415 12 57
416 12 59
417 12 54
418 11 63
419 9 63
420 13 65
421 16 56
422 5 77
423 17 65
424 15 68
425 3 63
426 3 47
427 2 51
428 6 61
429 2 47
430 2 54
431 1 60
432 0 57
433 0 72
434 1 55
435 0 62
436 1 67
437 0 67
438 2 66
439 0 81
440 4 70
441 5 76
442 1 72
443 0 62
444 3 69
445 7 74
446 10 71
447 9 64
448 0 50
449 5 73
450 0 70
451 3 80
452 3 68
453 5 67
454 3 78
455 1 72
456 1 59
457 2 69
458 1 72
459 0 73
460 4 72
461 1 61
462 3 74
463 2 72
464 2 69
465 3 69
466 4 66
467 3 74
468 5 62
469 1 68
470 0 73
471 0 62
472 2 53
473 0 83
474 0 54
475 0 73
476 0 70
477 0 63
478 2 76
479 5 77
480 10 85
481 5 71
482 7 78
483 5 75
484 8 77
485 6 82
486 0 66
487 5 77
488 1 71
489 10 67
490 5 61
491 4 84
492 16 70
493 4 78
494 6 74
495 7 69
496 6 87
497 15 78
498 11 84
499 12 86
500 8 69
501 14 68
502 1 79
503 1 87
504 4 66
505 2 67
506 0 71
507 1 57
508 0 58
509 0 79
510 0 72
511 0 60
512 0 50
513 0 63
514 1 64
515 2 60
516 0 60
517 0 52
518 0 69
519 0 68
520 0 59
521 1 56
522 0 67
523 2 55
524 2 44
525 4 60
526 10 57
527 9 53
528 8 51
529 17 51
530 12 55
531 9 52
532 15 54
533 11 58
534 9 51
535 9 53
536 16 51
537 9 47
538 14 61
539 13 60
540 12 59
541 12 54
542 8 56
543 12 62
544 9 40
545 7 57
546 11 56
547 11 44
548 11 52
549 11 58
550 9 59
551 9 55
552 10 60
553 12 59
554 14 58
555 16 74
556 15 68
557 15 74
558 11 74
559 13 75
560 10 80
561 16 66
562 10 80
563 28 82
564 19 73
565 36 72
566 18 71
567 29 83
568 29 65
569 24 74
570 19 81
571 28 74
572 23 74
573 20 73
574 14 73
575 10 68
576 11 54
577 8 67
578 14 74
579 11 74
580 12 71
581 7 67
582 20 69
583 19 63
584 17 68
585 21 61
586 19 66
587 28 65
588 17 66
589 25 63
590 15 69
591 22 51
592 20 65
593 20 46
594 18 65
595 20 56
596 27 72
597 16 59
598 16 69
599 22 68
600 16 60
601 20 68
602 23 76
603 20 70
604 23 77
605 29 54
606 16 76
607 19 61
608 27 66
609 18 68
610 15 70
611 28 60
612 36 66
613 17 75
614 17 66
615 26 57
616 24 73
617 24 64
618 20 56
619 19 59
620 33 73
621 11 74
622 17 65
623 27 71
624 20 66
625 21 72
626 15 58
627 23 61
628 17 69
629 24 76
630 18 61
631 19 72
632 20 61
633 23 61
634 29 65
635 20 61
636 22 66
637 23 75
638 29 68
639 20 70
640 28 67
641 26 60
642 24 62
643 17 64
644 32 70
645 26 71
646 26 59
647 24 62
648 29 65
649 20 59
650 30 64
651 26 63
652 32 61
653 22 68
654 27 61
655 27 71
656 15 50
657 26 67
658 16 64
659 22 62
660 19 61
661 36 51
662 31 53
663 31 63
664 26 56
665 15 69
666 25 54
667 15 69
668 23 75
669 27 61
670 34 75
671 27 61
672 30 72
673 28 54
674 27 50
675 26 56
676 20 45
677 19 53
678 27 45
679 28 52
680 24 47
681 29 53
682 25 43
683 31 64
684 29 57
685 29 64
686 30 61
