# Frame Contacts1 Contacts2
0 1 46
1 6 60
2 7 51
3 9 43
4 12 54
5 8 45
6 15 42
7 9 41
8 6 59
9 14 74
10 15 49
11 24 70
12 15 62
13 0 57
14 2 69
15 2 71
16 7 61
17 9 63
18 1 67
19 1 61
20 0 66
21 3 60
22 1 61
23 0 51
24 4 57
25 1 73
26 2 69
27 3 57
28 3 57
29 1 59
30 2 65
31 1 73
32 7 60
33 7 55
34 1 33
35 6 42
36 3 43
37 4 44
38 2 50
39 0 47
40 1 47
41 2 41
42 1 58
43 8 51
44 1 57
45 1 63
46 2 64
47 0 52
48 1 51
49 0 59
50 4 45
51 1 46
52 1 48
53 6 42
54 9 51
55 10 53
56 5 58
57 10 67
58 8 45
59 7 63
60 10 57
61 8 57
62 1 52
63 2 52
64 0 53
65 2 55
66 5 51
67 2 61
68 2 63
69 3 50
70 0 58
71 0 56
72 8 57
73 7 69
74 6 68
75 15 51
76 15 50
77 15 52
78 21 43
79 1 64
80 0 64
81 18 63
82 9 51
83 20 57
84 26 57
85 15 54
86 24 58
87 23 57
88 12 84
89 20 79
90 17 82
91 18 75
92 19 79
93 29 78
94 22 85
95 18 86
96 22 76
97 29 67
98 15 74
99 15 75
100 15 73
101 16 79
102 31 89
103 19 72
104 21 77
105 19 77
106 17 58
107 16 77
108 16 68
109 21 79
110 24 71
111 16 75
112 22 64
113 19 71
114 18 68
115 17 72
116 11 81
117 22 82
118 22 92
119 21 68
120 30 71
121 26 86
122 18 85
123 16 86
124 16 62
125 19 64
126 23 73
127 14 68
128 30 58
129 3 66
130 6 76
131 6 80
132 13 81
133 11 76
134 5 58
135 0 78
136 1 63
137 0 53
138 1 73
139 0 73
140 1 73
141 10 70
142 3 68
143 10 66
144 18 57
145 12 69
146 13 74
147 13 66
148 12 71
149 18 62
150 20 66
151 20 57
152 10 64
153 24 64
154 18 68
155 19 71
156 32 70
157 39 73
158 33 69
159 29 83
160 31 66
161 26 62
162 32 80
163 31 81
164 54 82
165 40 81
166 51 78
167 69 79
168 52 76
169 48 87
170 57 82
171 56 80
172 38 80
173 31 79
174 51 71
175 47 80
176 47 69
177 52 64
178 46 84
179 47 73
180 46 66
181 35 68
182 31 69
183 16 72
184 32 75
185 20 78
186 26 58
187 12 84
188 13 96
189 0 92
190 0 73
191 0 92
192 0 90
193 0 90
194 1 81
195 6 100
196 2 61
197 2 61
198 1 61
199 0 81
200 2 68
201 6 57
202 5 63
203 3 60
204 7 59
205 6 64
206 7 62
207 4 58
208 15 49
209 7 50
210 14 52
211 17 65
212 6 67
213 1 63
214 8 65
215 9 52
216 1 75
217 4 63
218 0 69
219 0 65
220 0 70
221 8 56
222 11 59
223 10 68
224 14 81
225 9 65
226 10 57
227 11 63
228 15 75
229 12 43
230 8 67
231 3 65
232 1 77
233 7 63
234 8 70
235 0 66
236 1 64
237 0 67
238 1 69
239 0 83
240 5 66
241 0 76
242 13 74
243 19 76
244 15 59
245 15 62
246 22 72
247 24 65
248 20 64
249 15 57
250 18 47
251 37 49
252 44 39
253 48 55
254 28 43
255 30 48
256 42 55
257 31 78
258 10 47
259 9 59
260 19 42
261 7 34
262 14 29
263 7 62
264 15 39
265 0 43
266 3 36
267 0 35
268 0 39
269 1 31
270 0 28
271 1 25
272 2 45
273 0 43
274 0 40
275 0 37
276 0 40
277 0 40
278 0 28
279 0 34
280 0 46
281 1 46
282 4 48
283 6 50
284 3 29
285 9 33
286 8 51
287 7 44
288 8 58
289 14 34
290 11 52
291 6 55
292 6 48
293 0 45
294 2 42
295 1 33
296 0 41
297 6 48
298 10 25
299 9 36
300 18 34
301 28 34
302 34 48
303 27 41
304 28 50
305 34 36
306 32 37
307 31 50
308 22 46
309 26 40
310 17 49
311 10 48
312 10 44
313 16 49
314 13 32
315 12 37
316 13 54
317 11 52
318 27 61
319 34 47
320 28 49
321 32 51
322 28 48
323 39 51
324 24 68
325 32 57
326 38 63
327 34 53
328 26 71
329 16 61
330 23 41
331 13 53
332 18 57
333 13 57
334 21 52
335 21 62
336 21 48
337 34 64
338 39 51
339 36 57
340 40 48
341 36 50
342 41 34
343 36 33
344 41 34
345 31 41
346 47 27
347 30 38
348 37 47
349 35 54
350 29 44
351 27 28
352 29 35
353 36 34
354 50 25
355 39 32
356 35 36
357 32 29
358 24 43
359 35 25
360 30 31
361 32 14
362 32 22
363 36 20
364 35 20
365 31 12
366 29 28
367 40 14
368 53 19
369 38 19
370 52 22
371 49 18
372 37 14
373 41 17
374 41 23
375 48 33
376 53 25
377 44 33
378 42 21
379 57 23
380 50 25
381 47 27
382 54 21
383 61 22
384 45 26
385 68 23
386 58 10
387 52 17
388 53 16
389 50 13
390 29 18
391 39 5
392 33 14
393 49 6
394 26 10
395 50 19
396 63 2
397 38 8
398 27 5
399 27 18
400 34 21
401 39 21
402 38 34
403 42 27
404 37 29
405 52 31
406 60 25
407 53 22
408 61 22
409 58 28
410 50 24
411 44 28
412 56 24
413 39 9
414 47 17
415 49 10
416 55 18
417 43 13
418 46 16
419 38 18
420 32 14
421 52 21
422 50 20
423 48 20
424 51 5
425 49 7
426 43 10
427 59 19
428 51 26
429 61 20
430 64 21
431 62 5
432 64 21
433 66 20
434 58 18
435 62 12
436 53 24
437 59 33
438 58 22
439 56 40
440 46 32
441 40 32
442 40 26
443 47 28
444 46 24
445 36 30
446 49 24
447 39 30
448 57 31
449 46 29
450 47 24
451 47 21
452 48 27
453 45 24
454 51 24
455 48 39
456 51 33
457 40 26
458 45 34
459 53 34
460 61 27
461 41 38
462 51 29
463 61 26
464 55 35
465 56 43
466 51 31
467 47 35
468 37 30
469 58 22
470 50 25
471 58 23
472 63 31
473 48 39
474 46 26
475 69 12
476 46 23
477 36 35
478 72 25
479 59 34
480 52 25
481 45 16
482 52 16
483 46 16
484 49 29
485 45 30
486 51 22
487 60 27
488 63 40
489 51 30
490 45 29
491 58 34
492 67 32
493 52 30
494 64 26
495 50 25
496 57 36
497 57 21
498 62 25
499 52 26
500 52 23
501 55 17
502 66 17
503 58 9
504 54 12
505 45 2
506 47 2
507 48 0
508 57 6
509 38 0
510 35 0
511 37 1
512 42 3
513 50 0
514 51 1
515 49 0
516 43 1
517 51 6
518 58 4
519 56 1
520 51 3
521 60 2
522 49 5
523 53 5
524 54 5
525 42 5
526 40 5
527 33 2
528 43 0
529 35 0
530 35 0
531 52 1
532 45 0
533 50 0
534 55 0
535 44 0
536 35 0
537 44 0
538 30 5
539 42 6
540 10 22
541 26 1
542 33 1
543 32 0
544 32 0
545 28 1
546 40 0
547 30 0
548 27 1
549 18 4
550 11 0
551 14 4
552 13 5
553 20 10
554 12 0
555 27 2
556 38 9
557 36 3
558 28 5
559 16 8
560 26 7
561 20 8
562 22 0
563 26 7
564 24 15
565 19 8
566 17 11
567 23 12
568 26 16
569 16 13
570 27 16
571 20 18
572 18 8
573 19 13
574 17 13
575 15 17
576 8 15
577 30 22
578 22 16
579 21 7
580 26 17
581 25 13
582 20 13
583 18 9
584 25 6
585 28 12
586 27 1
587 19 2
588 30 1
589 17 1
590 20 8
591 15 5
592 18 4
593 25 6
594 15 6
595 13 2
596 28 9
597 19 5
598 13 2
599 31 2
600 32 11
601 39 11
602 41 9
603 19 8
604 27 9
605 27 9
606 25 5
607 25 8
608 26 12
609 25 12
610 19 10
611 20 6
612 23 19
613 0 12
614 0 8
615 0 8
616 1 12
617 0 9
618 1 7
619 0 14
620 0 10
621 1 10
622 3 9
623 7 12
624 8 14
625 9 11
626 3 8
627 6 10
628 6 7
629 8 7
630 10 10
631 9 15
632 1 15
633 0 11
634 1 19
635 0 20
636 0 19
637 6 21
638 6 23
639 4 18
640 7 18
641 9 17
642 18 20
643 5 18
644 7 19
645 7 15
646 2 12
647 2 6
648 1 9
649 4 11
650 1 8
651 0 8
652 1 9
653 0 8
654 0 13
655 0 11
656 0 17
657 0 13
658 0 20
659 0 29
660 0 30
661 1 25
662 0 18
663 0 21
664 0 20
665 0 10
666 0 12
667 1 11
668 0 9
669 1 10
670 2 13
671 0 8
672 0 18
673 0 11
674 0 10
675 1 14
676 0 14
677 1 9
678 3 11
679 0 10
680 1 10
681 1 9
682 1 10
683 0 10
684 0 9
685 0 15
686 1 11
687 2 14
688 1 15
689 8 11
690 10 9
691 0 10
692 1 8
693 0 14
694 1 19
695 2 20
696 0 15
697 0 15
698 0 13
699 0 14
700 0 13
701 1 10
702 0 19
703 1 19
704 1 18
705 1 22
706 0 20
707 0 19
708 1 12
709 0 12
710 0 6
711 0 10
712 1 7
713 0 11
714 0 10
715 0 4
716 0 8
717 0 6
718 0 2
719 0 8
720 0 9
721 0 12
722 0 7
723 0 5
724 0 7
725 0 15
726 0 9
727 0 10
728 1 10
729 0 9
730 2 8
731 0 9
732 0 8
733 0 10
734 0 9
735 8 11
736 0 10
737 0 10
738 0 9
739 1 9
740 0 10
741 0 10
742 6 12
743 6 13
744 8 14
745 3 9
746 2 10
747 7 7
748 0 6
749 5 5
750 0 10
751 3 9
752 10 10
753 3 9
754 3 8
755 7 9
756 3 10
757 6 8
758 11 10
759 9 9
760 12 8
761 4 10
762 5 11
763 11 8
764 9 8
765 11 9
766 8 9
767 11 10
768 8 10
769 13 10
770 4 10
771 6 8
772 10 9
773 9 11
774 9 15
775 10 14
776 11 11
777 24 19
778 20 13
779 19 13
780 25 10
781 15 11
782 4 12
783 9 10
784 8 20
785 5 16
786 6 16
787 9 18
788 5 15
789 5 15
790 17 10
791 9 9
792 9 8
793 8 12
794 27 8
795 45 9
796 30 7
797 47 14
798 39 17
799 42 13
800 34 5
801 27 7
802 29 6
803 38 2
804 52 7
805 33 5
806 34 2
807 26 5
808 18 1
809 28 7
810 32 9
811 30 14
812 47 10
813 29 7
814 30 3
815 38 9
816 32 10
817 33 10
818 48 9
819 36 11
820 31 9
821 45 9
822 45 10
823 45 8
824 43 7
825 33 9
826 28 10
827 20 3
828 22 1
829 33 9
830 33 9
831 32 11
832 29 7
833 35 9
834 30 5
835 31 8
836 25 8
837 22 4
838 17 7
839 17 8
840 40 11
841 24 7
842 15 8
843 9 10
844 2 11
845 13 9
846 5 7
847 22 8
