# Frame Contacts1 Contacts2
0 0 18
1 0 9
2 0 5
3 0 6
4 0 17
5 0 5
6 0 5
7 0 14
8 0 6
9 4 7
10 2 22
11 0 14
12 0 8
13 1 6
14 5 0
15 13 0
16 5 2
17 2 7
18 0 6
19 3 23
20 0 28
21 0 18
22 0 11
23 0 5
24 0 6
25 3 6
26 0 6
27 0 9
28 0 4
29 0 7
30 0 7
31 1 6
32 0 5
33 0 5
34 0 0
35 1 0
36 0 0
37 0 0
38 0 3
39 0 0
40 0 0
41 1 0
42 0 0
43 0 0
44 0 0
45 0 2
46 0 3
47 0 3
48 0 2
49 0 4
50 1 1
51 1 1
52 0 0
53 0 6
54 0 0
55 0 0
56 0 0
57 0 0
58 0 2
59 0 0
60 0 0
61 0 0
62 0 0
63 1 0
64 0 0
65 0 0
66 0 0
67 0 0
68 0 0
69 0 0
70 0 0
71 0 0
72 0 0
73 0 0
74 0 0
75 0 0
76 0 0
77 1 0
78 1 0
79 0 1
80 0 0
81 0 1
82 0 4
83 0 1
84 0 0
85 0 5
86 0 5
87 0 3
88 0 7
89 0 3
90 0 1
91 0 1
92 0 0
93 0 3
94 0 0
95 0 0
96 0 8
97 0 9
98 0 12
99 0 16
100 0 24
101 0 21
102 0 11
103 0 20
104 0 25
105 0 19
106 0 16
107 0 18
108 0 8
109 0 5
110 0 8
111 0 12
112 0 18
113 0 14
114 0 14
115 0 11
116 0 6
117 0 4
118 0 4
119 0 5
120 0 7
121 0 2
122 0 0
123 0 3
124 0 9
125 0 0
126 0 0
127 0 0
128 0 0
129 10 0
130 18 0
131 12 0
132 9 0
133 7 1
134 21 0
135 7 0
136 6 0
137 5 7
138 9 0
139 15 0
140 33 0
141 32 0
142 35 0
143 37 0
144 42 0
145 42 2
146 37 2
147 58 5
148 23 3
149 25 2
150 28 0
151 22 0
152 26 0
153 26 0
154 32 1
155 39 0
156 36 0
157 45 0
158 38 0
159 47 0
160 42 0
161 35 0
162 33 0
163 47 0
164 43 0
165 21 0
166 11 1
167 10 0
168 18 0
169 14 0
170 12 0
171 17 0
172 8 0
173 10 0
174 18 0
175 12 0
176 11 0
177 14 0
178 14 0
179 10 0
180 11 0
181 9 0
182 17 0
183 7 0
184 13 0
185 12 0
186 20 0
187 14 0
188 10 0
189 6 0
190 2 0
191 3 0
192 7 0
193 7 0
194 10 0
195 7 0
196 7 0
197 9 6
198 8 15
199 8 6
200 5 9
201 6 15
202 11 34
203 7 30
204 4 35
205 6 30
206 3 30
207 6 27
208 14 23
209 11 23
210 10 38
211 7 36
212 2 24
213 13 21
214 18 34
215 17 32
216 15 34
217 11 37
218 0 32
219 7 35
220 7 34
221 12 49
222 6 36
223 4 35
224 7 34
225 7 34
226 6 39
227 8 23
228 8 27
229 8 19
230 5 29
231 8 32
232 6 17
233 4 15
234 6 1
235 5 0
236 5 0
237 4 0
238 6 0
239 9 1
240 4 3
241 2 0
242 0 2
243 7 3
244 0 9
245 1 4
246 2 10
247 1 3
248 7 0
249 6 8
250 3 2
251 0 2
252 0 4
253 1 3
254 0 0
255 0 0
256 0 0
257 0 0
258 0 0
259 0 0
260 0 0
261 0 0
262 0 0
263 0 0
264 2 0
265 6 0
266 1 1
267 0 1
268 0 1
269 0 3
270 0 0
271 0 2
272 0 0
273 0 4
274 0 2
275 0 5
276 0 0
277 0 7
278 0 5
279 0 5
280 0 10
281 0 2
282 0 10
283 0 8
284 0 12
285 0 5
286 0 1
287 0 7
288 0 18
289 0 8
290 0 6
291 1 12
292 0 13
293 0 15
294 9 8
295 12 7
296 11 4
297 10 7
298 14 8
299 6 8
300 5 9
301 6 7
302 8 8
303 12 2
304 0 5
305 0 4
306 0 2
307 0 1
308 0 12
309 0 16
310 0 13
311 0 15
312 0 15
313 0 17
314 0 12
315 0 14
316 0 16
317 3 20
318 0 15
319 0 17
320 1 3
321 0 19
322 0 23
323 0 14
324 0 15
325 0 12
326 0 12
327 0 15
328 0 15
329 0 21
330 0 23
331 0 31
332 0 14
333 2 17
334 5 15
335 0 16
336 0 10
337 0 12
338 0 17
339 0 20
340 0 10
341 0 19
342 0 20
343 0 14
344 0 18
345 0 20
346 0 10
347 0 12
348 0 2
349 0 0
350 0 2
351 0 4
352 0 2
353 0 4
354 0 0
355 0 0
356 0 0
357 0 11
358 0 18
359 0 13
360 0 8
361 0 2
362 0 2
363 0 3
364 0 0
365 0 0
366 0 0
367 0 0
368 0 1
369 0 3
370 0 4
371 0 11
372 0 6
373 0 2
374 0 5
375 0 4
376 0 9
377 0 10
378 0 4
379 0 5
380 0 10
381 0 20
382 0 3
383 0 6
384 0 9
385 0 8
386 0 5
387 0 6
388 0 6
389 0 10
390 0 5
391 1 1
392 0 4
393 0 9
394 0 6
395 0 10
396 6 7
397 5 4
398 2 2
399 0 2
400 0 4
401 1 5
402 6 0
403 7 3
404 7 3
405 7 1
406 10 2
407 9 8
408 9 8
409 9 7
410 9 3
411 9 5
412 9 5
413 9 15
414 9 19
415 9 7
416 9 18
417 9 21
418 9 17
419 10 15
420 10 15
421 10 8
422 10 5
423 10 3
424 9 7
425 9 15
426 9 6
427 16 7
428 10 4
429 10 5
430 10 2
431 9 2
432 9 7
433 12 6
434 10 11
435 10 2
436 10 4
437 10 4
438 9 0
439 9 4
440 10 9
441 10 1
442 9 0
443 9 2
444 9 0
445 9 0
446 9 0
447 9 0
448 9 0
449 10 0
450 9 0
451 10 0
452 10 0
453 7 0
454 9 0
455 12 0
456 10 0
457 10 0
458 10 0
459 10 0
460 9 0
461 11 0
462 16 0
463 10 0
464 9 0
465 9 0
466 9 0
467 10 0
468 10 0
469 11 0
470 12 6
471 12 5
472 10 3
473 10 5
474 10 0
475 9 0
476 9 0
477 9 0
478 9 1
479 9 1
480 10 2
481 10 0
482 10 1
483 10 0
484 11 0
485 9 3
486 10 0
487 10 0
488 9 0
489 12 1
490 9 0
491 9 8
492 10 9
493 10 11
494 10 20
495 10 7
496 10 7
497 10 12
498 10 10
499 10 2
500 9 2
501 9 0
502 10 1
503 9 4
504 9 5
505 10 6
506 11 7
507 12 4
508 11 0
509 11 8
510 10 0
511 10 0
512 11 1
513 11 0
514 10 0
515 12 0
516 10 0
517 9 0
518 10 0
519 13 0
520 11 0
521 11 0
522 9 0
523 10 0
524 10 0
525 10 0
526 9 0
527 11 0
528 12 3
529 11 3
530 7 1
531 9 0
532 12 0
533 11 1
534 11 0
535 9 0
536 11 0
537 9 0
538 9 0
539 11 0
540 10 0
541 14 0
542 10 0
543 9 0
544 9 0
545 11 0
546 10 0
547 11 0
548 11 0
549 10 0
550 11 0
551 9 0
552 9 0
553 10 0
554 11 0
555 10 0
556 9 0
557 9 0
558 9 0
559 9 0
560 9 0
561 10 0
562 9 0
563 9 0
564 9 0
565 9 0
566 25 0
567 21 0
568 25 0
569 23 0
570 24 6
571 31 0
572 20 0
573 32 1
574 18 0
575 24 0
576 25 0
577 27 0
578 16 0
579 23 0
580 23 0
581 25 0
582 15 0
583 13 0
584 32 0
585 27 0
586 10 0
587 10 0
588 14 0
589 22 0
590 28 0
591 22 0
592 13 0
593 12 0
594 14 0
595 20 0
596 16 0
597 17 0
598 15 0
599 14 0
600 20 0
601 18 0
602 23 0
603 10 0
604 26 0
605 25 0
606 28 0
607 15 0
608 18 0
609 19 0
610 21 0
611 20 0
612 22 0
613 15 0
614 20 0
615 13 0
616 10 0
617 24 0
618 16 0
619 22 0
620 20 1
621 34 0
622 20 0
623 10 0
624 14 0
625 9 1
626 2 0
627 16 0
628 26 0
629 9 0
630 21 0
631 12 0
632 17 0
633 12 2
634 16 13
635 12 8
636 10 15
637 15 12
638 9 12
639 7 16
640 12 9
641 13 12
642 13 0
643 10 7
644 0 9
645 15 9
646 3 9
647 16 9
648 2 10
649 9 9
650 5 9
651 12 9
652 4 9
653 12 9
654 16 10
655 16 9
656 2 9
657 1 3
658 12 0
659 10 0
660 5 0
661 13 0
662 5 0
663 5 0
664 17 0
665 15 0
666 6 0
667 10 0
668 6 0
669 4 0
670 6 0
671 5 1
672 10 0
673 10 0
674 7 0
675 8 0
676 0 0
677 0 0
678 0 0
679 0 2
680 0 4
681 0 9
682 0 1
683 0 3
684 0 5
685 0 1
686 0 0
687 0 0
688 0 0
689 0 0
690 0 4
691 0 2
692 0 3
693 0 0
694 0 0
695 0 0
696 0 0
697 0 0
698 0 0
699 0 8
700 0 6
701 0 7
702 0 0
703 0 0
704 0 0
705 0 0
706 0 1
707 0 0
708 0 1
709 0 2
710 0 6
711 3 0
712 1 0
713 4 0
714 5 0
715 1 0
716 5 0
717 0 0
718 0 0
719 0 0
720 0 0
721 1 0
722 2 0
723 9 0
724 12 0
725 3 0
726 8 0
727 9 1
728 9 7
729 9 0
730 9 0
731 9 0
732 9 0
733 9 0
734 11 0
735 12 0
736 16 1
737 16 0
738 9 1
739 9 13
740 9 2
741 19 0
742 9 14
743 14 4
744 16 12
745 17 21
746 11 15
747 20 9
748 15 12
749 14 11
750 22 9
751 17 13
752 22 9
753 21 10
754 16 1
755 18 11
756 16 17
757 19 11
758 25 9
759 14 11
760 29 13
761 7 12
762 12 11
763 9 9
764 10 9
765 9 9
766 9 7
767 14 10
768 18 9
769 9 9
770 15 9
771 13 9
772 5 8
773 9 0
774 2 0
775 4 4
776 9 0
777 6 5
778 13 4
779 5 10
780 6 9
781 0 0
782 0 10
783 0 9
784 0 9
785 0 4
786 0 0
787 0 0
788 0 0
789 0 0
790 0 0
791 0 0
792 0 0
793 0 0
794 0 0
795 0 0
796 0 0
797 0 0
798 0 0
799 1 0
800 0 0
801 0 0
802 0 0
803 0 0
804 0 0
805 0 0
806 0 0
807 0 0
808 0 0
809 0 0
810 0 0
811 0 0
812 0 0
813 0 0
814 0 0
815 0 0
816 0 0
817 0 0
818 0 0
819 0 0
820 0 3
821 0 0
822 0 0
823 0 0
824 0 1
825 0 0
826 0 0
827 0 3
828 0 1
829 3 0
830 0 1
831 11 1
832 3 2
833 2 2
834 4 7
835 0 7
836 0 1
837 3 2
838 4 2
839 13 0
840 10 0
841 12 7
842 16 3
843 10 4
844 8 4
845 4 3
846 11 1
847 5 25
848 4 14
849 5 42
850 5 11
851 3 27
852 0 28
853 2 24
854 11 28
855 15 17
856 11 16
857 15 9
858 11 2
859 10 0
860 9 3
861 9 6
862 9 2
863 4 1
864 10 2
865 9 0
866 9 4
867 12 6
868 8 2
869 5 5
870 6 4
871 1 1
872 6 1
873 9 4
874 9 3
875 0 3
876 0 3
877 0 4
878 0 4
879 0 6
880 0 11
881 0 9
882 0 3
883 0 6
884 0 5
885 0 6
886 0 20
887 0 1
888 1 12
889 0 2
890 0 7
891 0 0
892 0 5
893 0 3
894 1 0
895 0 5
896 0 4
897 0 4
898 3 1
899 0 1
900 0 7
901 0 0
902 0 2
903 0 0
904 0 0
905 0 1
906 0 0
907 0 0
908 0 1
909 0 1
910 0 3
911 1 0
912 0 0
913 0 0
914 0 0
915 0 0
916 7 1
917 0 13
918 0 1
919 0 1
920 0 3
921 0 6
922 0 4
923 0 0
924 0 0
925 0 1
926 0 0
927 0 0
928 0 0
929 0 0
930 0 0
931 0 0
932 0 0
933 0 0
934 0 1
935 0 5
936 0 11
937 0 15
938 0 30
939 0 14
940 0 22
941 0 18
942 0 27
943 0 16
944 0 33
945 0 33
946 0 32
947 0 17
948 0 24
949 0 9
950 0 18
951 0 13
952 0 29
953 0 16
954 0 23
955 0 28
956 0 25
957 0 19
958 0 18
959 0 18
960 0 20
961 0 21
962 0 26
963 0 25
964 0 20
965 0 23
966 0 24
967 0 21
968 1 16
969 0 18
970 1 21
971 0 15
972 0 20
973 0 26
974 0 19
975 0 17
976 1 9
977 0 22
978 0 34
979 0 25
980 0 36
981 0 22
982 0 34
983 0 25
984 0 27
985 0 29
986 0 29
987 0 25
988 0 16
989 0 7
990 0 0
991 0 0
992 0 0
993 0 0
994 0 0
995 0 0
996 0 0
997 0 0
998 0 4
999 0 11
1000 0 11
1001 0 12
1002 0 9
1003 0 4
1004 0 12
1005 0 12
1006 0 10
1007 0 15
1008 0 11
1009 0 21
1010 0 11
1011 0 24
1012 0 15
1013 0 15
1014 0 21
1015 0 19
1016 0 17
1017 0 17
1018 0 26
1019 0 31
1020 0 16
1021 4 27
1022 0 18
1023 1 15
1024 4 22
1025 3 30
1026 2 17
1027 5 18
1028 0 29
1029 0 23
1030 0 12
1031 5 25
1032 3 23
1033 6 19
1034 0 12
1035 0 19
1036 0 25
1037 0 13
1038 1 23
1039 0 29
1040 0 19
1041 0 14
1042 0 17
1043 1 19
1044 1 23
1045 0 19
1046 0 13
1047 0 14
1048 2 24
1049 0 15
1050 4 22
1051 0 41
1052 0 37
1053 0 30
1054 1 38
1055 0 26
1056 0 23
1057 0 22
1058 0 30
1059 0 37
1060 0 16
1061 0 20
1062 0 15
1063 0 25
1064 0 9
1065 0 11
1066 0 47
1067 0 41
1068 0 34
1069 0 40
1070 0 23
1071 0 23
1072 0 11
1073 0 10
1074 0 16
1075 0 19
1076 0 16
1077 0 23
1078 2 11
1079 0 14
1080 0 1
1081 0 4
1082 0 0
1083 0 0
1084 0 0
1085 0 0
1086 0 0
1087 0 0
1088 1 1
1089 5 3
1090 8 2
1091 1 2
1092 2 2
1093 3 2
1094 18 6
1095 17 4
1096 8 1
1097 11 3
1098 14 0
1099 4 0
1100 5 0
1101 6 3
1102 12 2
1103 1 3
1104 7 2
1105 6 1
1106 10 8
1107 12 16
1108 10 16
1109 12 12
1110 2 23
1111 11 22
1112 7 11
1113 0 5
1114 0 11
1115 0 11
1116 0 5
1117 0 2
1118 0 3
1119 0 9
1120 0 6
1121 0 6
1122 0 5
1123 3 7
1124 1 4
1125 1 19
1126 1 33
1127 4 22
1128 1 17
1129 3 26
1130 3 34
1131 0 12
1132 1 14
1133 1 16
1134 0 16
1135 0 16
1136 0 13
1137 0 20
1138 0 18
1139 0 20
1140 0 22
1141 0 17
1142 0 17
1143 0 29
1144 0 21
1145 0 24
1146 0 16
1147 0 18
1148 0 15
1149 1 10
1150 0 16
1151 0 7
1152 0 19
1153 1 22
1154 0 24
1155 0 21
1156 0 25
1157 0 25
1158 0 12
1159 0 24
1160 0 19
1161 0 26
1162 0 20
1163 0 13
1164 2 19
1165 0 12
1166 0 20
1167 3 21
1168 2 11
1169 7 10
1170 8 18
1171 6 19
1172 0 20
1173 1 18
1174 0 17
1175 1 16
1176 1 9
1177 3 17
1178 0 28
1179 0 41
1180 0 19
1181 0 16
1182 0 12
1183 0 10
1184 0 16
1185 0 31
1186 0 22
1187 0 17
1188 0 14
1189 0 10
1190 0 12
1191 0 9
1192 0 16
1193 0 8
1194 0 17
1195 0 9
1196 0 10
1197 0 16
1198 0 28
1199 0 21
1200 0 16
1201 1 17
1202 0 14
1203 0 12
1204 0 23
1205 0 30
1206 1 16
1207 0 14
1208 5 10
1209 0 15
1210 0 15
1211 0 9
1212 0 16
1213 0 19
1214 0 14
1215 0 21
1216 0 18
1217 0 23
1218 0 24
1219 0 26
1220 0 30
1221 0 19
1222 0 23
1223 4 36
1224 5 24
1225 3 29
1226 0 22
1227 0 34
1228 0 20
1229 2 25
1230 1 11
1231 0 24
1232 0 17
1233 0 15
1234 0 18
1235 0 24
1236 0 14
1237 0 22
1238 0 23
1239 0 21
1240 0 22
1241 0 21
1242 0 20
1243 0 22
1244 0 21
1245 0 25
1246 0 24
1247 0 21
1248 0 29
1249 0 20
1250 0 19
1251 0 20
1252 0 17
1253 0 27
1254 0 22
1255 0 15
1256 0 27
1257 0 21
1258 0 20
1259 0 18
1260 0 12
1261 0 43
1262 0 43
1263 0 41
1264 0 19
1265 0 24
1266 0 22
1267 2 23
1268 0 25
1269 0 26
1270 0 26
1271 0 27
1272 0 22
1273 0 27
1274 0 24
1275 0 28
1276 2 25
1277 11 18
1278 9 20
1279 9 27
1280 3 23
1281 8 26
1282 1 21
1283 4 23
1284 2 13
1285 4 14
1286 4 24
1287 4 14
1288 4 22
1289 3 43
1290 0 46
1291 1 44
1292 0 32
1293 0 41
1294 0 25
1295 0 28
1296 0 61
1297 2 72
1298 0 63
1299 0 38
1300 1 39
