# Frame Contacts1 Contacts2
0 0 20
1 0 21
2 0 32
3 0 31
4 0 26
5 0 28
6 0 21
7 0 26
8 0 18
9 0 25
10 0 17
11 0 20
12 0 18
13 0 20
14 0 21
15 0 20
16 0 12
17 0 31
18 0 22
19 0 33
20 0 26
21 0 30
22 0 22
23 0 20
24 0 5
25 0 15
26 0 8
27 0 10
28 0 0
29 0 0
30 0 1
31 0 1
32 0 0
33 0 1
34 1 6
35 1 0
36 1 2
37 5 4
38 19 16
39 10 13
40 10 3
41 17 3
42 19 11
43 10 11
44 15 9
45 15 1
46 10 1
47 8 3
48 27 0
49 20 3
50 13 12
51 0 3
52 4 1
53 5 1
54 4 1
55 11 0
56 5 0
57 1 0
58 0 7
59 0 12
60 1 9
61 15 8
62 8 8
63 4 4
64 10 6
65 4 6
66 3 5
67 3 6
68 3 8
69 5 7
70 7 7
71 4 7
72 15 6
73 14 4
74 13 10
75 20 5
76 25 6
77 13 6
78 20 7
79 13 5
80 11 6
81 10 0
82 3 0
83 2 8
84 2 5
85 0 9
86 1 16
87 2 16
88 2 16
89 6 17
90 13 12
91 14 9
92 15 0
93 24 0
94 30 7
95 34 8
96 40 8
97 38 1
98 26 0
99 33 0
100 32 7
101 17 11
102 16 8
103 30 6
104 29 7
105 22 0
106 33 1
107 33 0
108 17 0
109 22 0
110 24 0
111 24 0
112 21 0
113 31 0
114 26 5
115 33 7
116 35 10
117 33 11
118 34 9
119 41 8
120 45 0
121 42 4
122 44 0
123 49 0
124 44 0
125 38 0
126 30 0
127 31 0
128 30 0
129 32 0
130 21 0
131 21 1
132 22 0
133 25 12
134 29 28
135 48 15
136 39 23
137 43 23
138 41 9
139 34 7
140 21 18
141 20 18
142 29 10
143 33 7
144 27 8
145 35 19
146 28 16
147 33 4
148 24 7
149 20 6
150 24 3
151 31 2
152 20 7
153 26 10
154 13 4
155 8 3
156 14 7
157 9 8
158 30 0
159 18 0
160 23 0
161 28 0
162 25 1
163 31 0
164 32 0
165 39 1
166 16 0
167 23 0
168 22 1
169 20 0
170 20 1
171 15 0
172 20 0
173 9 3
174 17 8
175 27 4
176 22 8
177 23 13
178 14 9
179 24 8
180 12 4
181 8 3
182 13 5
183 9 11
184 13 11
185 17 16
186 27 16
187 27 7
188 26 9
189 26 13
190 9 9
191 15 10
192 20 16
193 19 19
194 25 11
195 22 11
196 24 8
197 21 14
198 21 11
199 22 15
200 32 23
201 19 18
202 25 17
203 21 15
204 15 25
205 13 10
206 13 11
207 15 33
208 33 26
209 21 40
210 31 33
211 29 31
212 22 27
213 16 31
214 17 25
215 16 21
216 28 21
217 33 12
218 29 10
219 29 9
220 25 19
221 18 23
222 20 21
223 20 20
224 17 28
225 37 16
226 30 13
227 13 12
228 21 8
229 16 9
230 27 17
231 22 8
232 24 11
233 27 23
234 14 23
235 18 24
236 17 22
237 7 25
238 17 22
239 16 14
240 22 17
241 12 15
242 8 16
243 5 1
244 10 0
245 16 6
246 21 3
247 19 7
248 10 9
249 7 7
250 11 7
251 8 0
252 21 0
253 26 0
254 21 0
255 18 0
256 25 1
257 23 0
258 26 8
259 8 7
260 27 10
261 24 10
262 23 8
263 26 7
264 31 8
265 25 7
266 15 6
267 20 4
268 25 7
269 29 6
270 23 8
271 26 0
272 28 0
273 30 2
274 22 6
275 23 0
276 25 0
277 6 0
278 9 0
279 17 1
280 18 3
281 18 13
282 9 9
283 12 13
284 13 13
285 19 16
286 16 15
287 19 11
288 19 0
289 16 0
290 6 0
291 5 0
292 12 0
293 18 0
294 20 0
295 6 0
296 6 3
297 9 1
298 1 1
299 1 0
300 2 0
301 1 7
302 0 3
303 1 14
304 0 18
305 0 13
306 0 8
307 0 14
308 1 10
309 0 8
310 1 8
311 2 14
312 3 5
313 1 5
314 0 6
315 0 8
316 2 6
317 15 5
318 21 6
319 19 8
320 11 0
321 2 2
322 3 0
323 12 0
324 15 0
325 11 0
326 13 0
327 22 12
328 19 14
329 27 21
330 19 16
331 17 28
332 16 26
333 16 15
334 25 26
335 14 29
336 26 21
337 29 27
338 18 33
339 17 39
340 19 35
341 15 30
342 19 40
343 2 28
344 11 13
345 5 35
346 25 18
347 9 27
348 28 29
349 24 33
350 18 35
351 23 26
352 30 29
353 16 26
354 20 4
355 24 21
356 18 6
357 18 20
358 22 11
359 26 12
360 13 12
361 28 19
362 14 5
363 27 6
364 29 20
365 15 8
366 15 13
367 10 13
368 22 22
369 17 21
370 21 11
371 20 8
372 17 13
373 6 12
