# Frame Contacts1 Contacts2
0 2 41
1 3 52
2 11 51
3 15 41
4 6 55
5 8 61
6 3 75
7 4 66
8 15 56
9 11 60
10 10 54
11 0 59
12 1 57
13 0 52
14 0 62
15 0 56
16 0 58
17 2 60
18 4 54
19 3 55
20 1 53
21 4 70
22 1 62
23 1 50
24 4 57
25 9 57
26 6 69
27 4 68
28 2 60
29 13 52
30 18 68
31 10 57
32 6 61
33 3 57
34 16 62
35 2 66
36 16 61
37 16 55
38 12 71
39 4 67
40 8 68
41 17 64
42 13 57
43 11 69
44 7 54
45 6 57
46 12 57
47 15 57
48 10 54
49 15 61
50 9 58
51 13 55
52 17 51
53 12 62
54 7 66
55 8 71
56 9 65
57 5 59
58 6 67
59 0 62
60 0 75
61 10 75
62 10 65
63 15 65
64 14 74
65 18 65
66 20 71
67 23 78
68 17 74
69 16 68
70 14 66
71 20 76
72 16 72
73 18 69
74 3 76
75 5 80
76 15 75
77 9 59
78 14 61
79 7 64
80 21 56
81 32 52
82 19 85
83 37 72
84 37 69
85 24 67
86 29 59
87 42 77
88 31 86
89 28 69
90 32 73
91 28 83
92 28 68
93 30 72
94 30 85
95 37 76
96 31 72
97 24 70
98 36 64
99 23 79
100 19 74
101 27 73
102 23 61
103 8 69
104 11 67
105 2 58
106 1 62
107 0 67
108 0 69
109 0 82
110 1 69
111 1 63
112 0 70
113 0 75
114 0 68
115 0 70
116 0 49
117 1 55
118 2 57
119 11 70
120 4 64
121 9 56
122 5 65
123 5 53
124 9 62
125 5 69
126 5 61
127 5 66
128 7 64
129 5 62
130 11 70
131 11 66
132 10 48
133 12 59
134 7 57
135 0 64
136 4 56
137 1 69
138 0 70
139 0 65
140 0 66
141 0 72
142 1 64
143 0 70
144 0 65
145 0 51
146 5 56
147 4 63
148 5 64
149 9 47
150 1 58
151 3 47
152 4 70
153 7 70
154 12 59
155 5 72
156 12 53
157 12 60
158 5 74
159 11 68
160 10 80
161 9 78
162 1 80
163 1 71
164 1 59
165 2 53
166 1 47
167 0 52
168 0 50
169 7 54
170 3 59
171 19 63
172 2 68
173 20 67
174 15 60
175 19 49
176 15 55
177 23 75
178 15 60
179 26 61
180 23 63
181 14 62
182 10 68
183 8 74
184 1 67
185 2 66
186 0 50
187 2 58
188 1 63
189 2 74
190 1 66
191 0 70
192 9 68
193 1 68
194 7 79
195 13 64
196 15 67
197 30 52
198 24 50
199 5 60
200 26 66
201 19 58
202 12 47
203 1 65
204 6 61
205 5 50
206 9 62
207 9 45
208 9 60
209 4 60
210 9 65
211 5 69
212 14 61
213 10 64
214 10 57
215 9 65
216 0 55
217 1 55
218 1 54
219 0 52
220 0 43
221 0 42
222 0 36
223 1 40
224 0 31
225 0 22
226 0 34
227 0 20
228 0 42
229 0 25
230 0 44
231 0 39
232 0 42
233 0 36
234 0 38
235 0 31
236 9 37
237 3 33
238 0 32
239 0 33
240 0 29
241 0 33
242 1 27
243 3 14
244 2 22
245 2 19
246 2 24
247 1 26
248 2 24
249 6 30
250 9 22
251 11 18
252 11 28
253 29 21
254 19 20
255 28 14
256 21 18
257 26 29
258 24 22
259 25 20
260 21 25
261 8 21
262 8 26
263 4 25
264 9 17
265 4 17
266 1 17
267 0 16
268 1 18
269 0 24
270 0 26
271 0 19
272 0 23
273 0 26
274 1 22
275 14 33
276 9 18
277 12 26
278 30 28
279 14 30
280 15 29
281 10 27
282 12 20
283 6 17
284 19 25
285 26 27
286 35 23
287 16 23
288 22 16
289 21 18
290 22 23
291 10 19
292 17 13
293 10 32
294 15 24
295 23 33
296 18 19
297 21 22
298 22 21
299 33 20
300 22 12
301 25 12
302 14 23
303 33 13
304 16 16
305 8 12
306 8 9
307 11 24
308 4 24
309 9 6
310 11 12
311 9 12
312 22 12
313 23 11
314 17 24
315 13 23
316 21 12
317 21 14
318 19 14
319 10 19
320 5 10
321 9 8
322 12 17
323 0 15
324 2 28
325 0 19
326 0 20
327 0 28
328 2 26
329 4 17
330 10 27
331 8 28
332 14 18
333 9 26
334 7 21
335 5 17
336 7 29
337 10 24
338 0 21
339 4 14
340 7 13
341 5 22
342 8 17
343 12 19
344 8 16
345 6 13
346 12 17
347 9 17
348 18 15
349 15 20
350 20 17
351 14 21
352 21 22
353 18 17
354 17 14
355 13 19
356 16 20
357 14 12
358 20 14
359 20 9
360 13 13
361 8 22
362 5 11
363 2 19
364 9 21
365 15 33
366 7 16
367 18 24
368 28 20
369 39 12
370 24 17
371 11 12
372 17 18
373 15 24
374 23 24
375 32 21
376 12 20
377 26 26
378 12 19
379 20 14
380 23 20
381 15 16
382 18 11
383 17 11
384 13 8
385 7 10
386 14 11
387 8 7
388 19 20
389 23 18
390 20 26
391 7 20
392 16 15
393 18 29
394 22 38
395 10 25
396 13 28
397 11 19
398 13 12
399 8 22
400 19 14
401 17 24
402 10 23
403 1 25
404 10 24
405 22 35
406 14 30
407 23 28
408 25 31
409 29 22
410 15 31
411 19 37
412 15 29
413 18 35
414 7 28
415 12 36
416 14 34
417 18 24
418 3 34
419 15 25
420 20 34
421 15 24
422 11 22
423 14 31
424 14 16
425 5 23
426 10 29
427 9 28
428 11 24
429 16 19
430 4 14
431 0 21
432 5 27
433 7 31
434 10 33
435 7 21
436 11 30
437 19 22
438 9 21
439 1 13
440 4 18
441 2 19
442 0 15
443 0 13
444 0 14
445 0 29
446 0 29
447 0 32
448 0 25
449 0 28
450 0 20
451 1 28
452 6 31
453 11 21
454 1 18
455 7 20
456 9 33
457 1 36
458 1 32
459 0 32
460 7 22
461 4 24
462 0 27
463 0 21
464 0 22
465 1 27
466 0 27
467 0 17
468 0 22
469 3 19
470 11 12
471 4 24
472 7 23
473 4 23
474 6 14
475 9 15
476 3 11
477 0 10
478 1 14
479 3 19
480 4 11
481 4 16
482 0 13
483 0 19
484 0 20
485 0 18
486 0 21
487 0 30
488 1 17
489 0 24
490 0 25
491 0 22
492 0 26
493 5 17
494 7 9
495 0 23
496 0 24
497 1 13
498 0 24
499 1 18
500 0 25
501 0 35
502 0 45
503 0 34
504 0 29
505 0 28
506 0 36
507 0 28
508 0 47
509 0 40
510 0 46
511 0 37
512 0 40
513 0 44
514 0 41
515 0 38
516 0 37
517 0 39
518 0 37
519 0 41
520 0 40
521 0 35
522 0 43
523 0 42
524 0 39
525 0 43
526 0 42
527 0 46
528 0 39
529 0 33
530 1 27
531 0 56
532 0 42
533 0 55
534 0 44
535 0 55
536 0 47
537 0 48
538 0 34
539 0 32
540 0 37
541 0 43
542 0 35
543 3 44
544 8 39
545 6 44
546 0 41
547 0 37
548 8 44
549 9 45
550 4 46
551 0 40
552 0 49
553 0 30
554 0 31
555 0 38
556 0 36
557 0 49
558 1 41
559 0 37
560 0 48
561 0 48
562 0 42
563 1 56
564 0 38
565 0 57
566 0 46
567 0 51
568 0 45
569 0 47
570 0 48
571 0 42
572 0 39
573 0 39
574 0 46
575 1 45
576 0 49
577 0 55
578 0 46
579 0 61
580 0 47
581 0 50
582 0 55
583 0 40
584 0 40
585 0 33
586 0 50
587 0 53
588 0 43
589 0 43
590 0 46
591 1 36
592 0 45
593 0 30
594 0 39
595 0 47
596 0 36
597 1 38
598 0 40
599 0 36
600 0 35
601 0 33
602 0 35
603 0 41
604 2 23
605 0 35
606 0 45
607 1 29
608 0 35
609 0 21
610 1 49
611 0 37
612 0 33
613 0 35
614 0 25
615 0 29
616 1 37
617 0 38
618 0 37
619 0 32
620 0 42
621 0 35
622 0 29
623 0 41
624 0 36
625 0 34
626 0 35
627 0 32
628 0 37
629 0 40
630 0 32
631 0 35
632 6 30
633 8 35
634 6 35
635 7 43
636 6 34
637 6 36
638 10 39
639 5 47
640 0 37
641 0 31
642 0 47
643 6 32
644 6 31
645 6 23
646 7 41
647 4 50
648 6 36
649 3 48
650 3 36
651 9 39
652 7 43
653 2 35
654 4 40
655 2 30
656 6 43
657 5 39
658 6 46
659 13 50
660 10 34
661 5 31
662 9 37
663 11 49
664 13 45
665 10 51
666 10 63
667 10 63
668 5 40
669 7 41
670 11 51
671 5 45
672 7 47
673 8 46
674 2 43
675 6 36
676 4 40
677 4 44
678 4 52
679 4 45
680 6 36
681 6 49
682 7 40
683 6 40
684 8 40
685 13 36
686 8 53
687 14 33
688 12 32
689 14 41
690 12 45
691 12 41
692 11 52
693 14 42
694 13 38
695 9 42
696 16 40
697 13 42
698 5 44
699 6 42
700 5 54
701 6 45
702 6 48
703 6 52
704 7 44
705 9 63
706 3 50
707 0 48
708 8 45
709 6 46
710 5 51
711 6 43
712 3 43
713 11 52
714 7 42
715 8 44
716 7 43
717 5 43
718 6 34
719 6 35
720 4 43
721 5 45
722 5 49
723 5 29
724 2 41
725 8 42
726 6 48
727 3 44
728 6 28
729 7 37
730 8 52
731 7 38
732 5 46
733 9 56
734 6 46
735 7 48
736 7 66
737 8 39
738 6 50
739 0 46
740 0 50
741 0 33
742 2 40
743 0 55
744 10 49
745 7 53
746 5 50
747 4 42
748 7 51
749 5 51
750 6 57
751 11 47
752 4 44
753 6 44
754 5 48
755 6 61
756 4 53
757 5 47
758 6 45
759 6 39
760 4 58
761 6 57
762 8 55
763 4 55
764 0 56
765 0 59
766 1 39
767 0 41
768 0 57
769 0 59
770 1 51
771 0 51
772 0 51
773 5 47
774 6 40
775 2 47
776 8 38
777 6 62
778 6 52
779 7 50
780 6 48
781 6 46
782 1 49
783 5 59
784 5 54
785 6 48
786 5 58
787 4 60
788 5 42
789 6 49
790 5 42
791 6 28
792 4 31
793 5 27
794 0 25
795 1 21
796 0 21
797 0 19
798 0 23
799 0 24
800 7 19
801 14 34
802 14 33
803 7 30
804 0 31
805 3 22
806 3 23
807 7 29
808 10 24
809 3 29
810 16 26
811 6 24
812 15 23
813 32 24
814 32 22
815 43 18
816 37 22
817 52 26
818 29 19
819 42 31
820 42 34
821 43 30
822 32 29
823 37 33
824 29 36
825 32 39
826 36 33
827 31 36
828 41 35
829 36 34
830 39 33
831 31 30
832 39 27
833 35 28
834 48 33
835 33 38
836 29 31
837 37 33
838 41 36
839 36 30
840 25 34
841 33 26
842 34 24
843 36 28
844 31 29
845 31 27
846 28 28
847 30 26
848 37 26
849 21 27
850 38 23
851 34 31
852 33 33
853 43 31
854 29 16
855 30 26
856 38 23
857 30 29
858 35 23
859 35 33
860 33 36
861 30 30
862 38 43
863 35 31
864 33 23
865 43 23
866 32 34
867 32 24
868 38 24
869 24 27
870 35 25
871 33 27
872 37 25
873 35 31
874 31 29
875 31 27
876 37 25
877 24 25
878 36 20
879 35 20
880 33 29
881 34 25
882 42 26
883 48 31
884 48 31
885 19 28
886 41 19
887 35 26
888 37 21
889 36 27
890 28 25
891 54 26
892 44 32
893 53 35
894 47 24
895 47 21
896 44 27
897 48 20
898 41 17
899 39 16
900 42 12
901 45 22
902 48 32
903 53 27
904 47 35
905 48 40
906 28 30
907 45 32
908 49 41
909 61 44
910 43 33
911 45 40
912 41 42
913 45 44
914 49 37
915 48 38
916 49 39
917 47 39
918 42 39
919 45 35
920 42 37
921 48 33
922 42 33
923 32 37
924 34 27
925 44 32
926 56 30
927 51 31
928 29 34
929 28 35
930 17 38
931 22 51
932 26 30
933 38 33
934 39 35
935 33 35
936 22 32
937 32 37
938 26 39
939 32 36
940 31 30
941 31 26
942 43 39
943 37 41
944 36 42
945 34 39
946 35 36
947 38 42
948 29 35
949 40 36
950 44 40
951 42 33
952 49 34
953 42 35
954 39 33
955 43 31
956 36 32
957 48 30
958 46 31
959 51 29
960 46 12
961 37 21
962 40 27
963 42 27
964 47 25
965 47 25
966 52 14
967 50 11
968 52 27
969 28 26
970 43 27
971 41 17
972 42 26
973 35 23
974 38 19
975 35 26
976 36 34
977 39 28
978 47 35
979 26 34
980 38 35
981 47 35
982 37 36
983 49 27
984 50 25
985 46 27
986 51 26
987 53 26
988 43 28
989 50 26
990 45 31
991 35 25
992 29 29
993 34 25
994 38 29
995 39 31
996 45 28
997 48 27
998 46 28
999 33 29
1000 45 34
1001 38 26
1002 55 13
1003 49 23
1004 42 30
1005 42 33
1006 43 26
1007 40 28
1008 44 29
1009 46 20
1010 44 20
1011 46 26
1012 30 28
1013 39 28
1014 42 27
1015 40 29
1016 37 28
1017 33 25
1018 39 19
1019 33 15
1020 36 18
1021 39 19
1022 44 5
1023 38 29
1024 35 27
1025 30 24
1026 39 29
1027 18 22
1028 32 21
1029 32 27
1030 28 31
1031 43 26
1032 46 29
1033 36 28
1034 37 29
1035 41 29
1036 29 36
1037 36 29
1038 37 37
1039 32 29
1040 39 23
1041 32 30
1042 35 26
1043 44 31
1044 46 26
1045 45 24
1046 37 30
1047 44 26
1048 44 22
1049 39 26
1050 49 29
1051 43 28
1052 45 30
1053 48 30
1054 50 29
1055 49 26
1056 45 31
1057 45 33
1058 40 34
1059 46 19
1060 54 34
1061 43 25
1062 42 31
1063 44 26
1064 46 28
1065 53 29
1066 31 26
1067 38 25
1068 46 38
1069 49 34
1070 47 35
1071 50 35
1072 52 32
1073 41 37
1074 45 28
1075 43 25
1076 41 25
1077 39 25
1078 46 31
1079 47 29
1080 45 23
1081 47 24
1082 41 27
1083 47 27
1084 45 26
1085 48 26
1086 38 28
1087 30 35
1088 38 31
1089 55 20
1090 51 26
1091 55 27
1092 42 25
1093 49 24
1094 54 23
1095 44 25
1096 34 28
1097 42 32
1098 42 24
1099 41 38
1100 49 33
1101 43 35
1102 49 28
1103 49 21
1104 39 28
1105 41 30
1106 33 22
1107 32 22
1108 30 25
1109 33 34
1110 51 30
1111 47 38
1112 40 37
1113 36 23
1114 34 28
1115 31 29
1116 48 32
1117 49 29
1118 47 31
1119 50 27
1120 40 28
1121 22 28
1122 32 34
1123 48 29
1124 53 34
1125 55 27
1126 29 29
1127 38 29
1128 34 26
1129 33 31
1130 31 22
1131 27 29
1132 24 32
1133 29 30
1134 28 34
1135 48 23
1136 29 29
1137 32 39
1138 37 44
1139 35 34
1140 45 33
1141 30 38
1142 43 38
1143 42 45
1144 47 36
1145 47 42
1146 48 45
1147 45 33
1148 43 42
1149 46 45
1150 51 40
1151 49 34
1152 42 44
1153 48 45
1154 34 40
1155 35 37
1156 40 35
1157 36 37
1158 34 34
1159 45 37
1160 30 39
1161 32 36
1162 32 35
1163 33 47
1164 40 43
1165 38 41
1166 31 32
1167 50 36
1168 39 28
1169 37 36
1170 42 45
1171 30 39
1172 35 47
1173 32 30
1174 30 48
1175 33 45
1176 36 29
1177 27 42
1178 9 28
1179 1 30
1180 10 32
1181 22 42
1182 9 35
1183 7 27
1184 1 31
1185 5 30
1186 5 30
1187 7 38
1188 5 41
1189 4 27
1190 3 18
1191 3 22
1192 5 25
1193 4 23
1194 4 32
1195 7 34
1196 7 21
1197 4 24
1198 3 37
1199 7 46
1200 17 42
1201 19 34
1202 15 37
1203 25 40
1204 17 40
1205 7 42
1206 14 26
1207 8 36
1208 12 29
1209 12 41
1210 10 41
1211 11 39
1212 17 37
1213 14 28
1214 10 40
1215 4 27
1216 10 25
1217 8 28
1218 8 11
1219 6 17
1220 3 22
1221 8 23
1222 10 19
1223 4 21
1224 4 10
1225 11 7
1226 7 5
1227 9 4
1228 3 5
1229 7 2
1230 12 11
1231 7 13
1232 10 7
1233 10 4
1234 21 5
1235 24 5
1236 14 0
1237 27 0
1238 27 0
1239 20 0
1240 34 9
1241 33 11
1242 19 8
1243 32 10
1244 29 10
1245 36 12
1246 29 6
1247 34 7
