# Frame Contacts1 Contacts2
0 4 0
1 3 0
2 4 0
3 2 0
4 11 0
5 9 0
6 7 0
7 24 0
8 22 0
9 22 1
10 9 0
11 4 1
12 4 0
13 9 0
14 8 5
15 0 1
16 9 1
17 13 0
18 13 7
19 3 12
20 13 9
21 7 5
22 9 11
23 10 11
24 10 10
25 19 11
26 26 4
27 9 12
28 21 13
29 25 15
30 30 10
31 25 17
32 27 13
33 45 11
34 35 14
35 39 0
36 36 0
37 51 0
38 33 14
39 34 4
40 29 7
41 56 2
42 27 5
43 34 8
44 35 0
45 36 1
46 33 11
47 20 5
48 34 4
49 30 3
50 53 4
51 38 6
52 37 4
53 37 7
54 16 7
55 31 5
56 32 4
57 28 3
58 22 2
59 53 0
60 37 0
61 53 2
62 43 5
63 36 5
64 35 5
65 27 3
66 31 1
67 31 0
68 27 5
69 19 0
70 35 0
71 40 0
72 26 0
73 15 0
74 33 0
75 35 0
76 25 0
77 39 0
78 33 0
79 41 0
80 44 0
81 61 0
82 36 0
83 53 0
84 47 0
85 40 0
86 56 0
87 40 0
88 31 0
89 45 0
90 42 0
91 44 0
92 45 0
93 42 0
94 32 0
95 31 0
96 23 0
97 26 0
98 29 0
99 22 2
100 31 0
101 32 0
102 38 0
103 16 0
104 18 0
105 18 3
106 14 0
107 21 0
108 38 2
109 38 0
110 34 0
111 30 0
112 29 0
113 27 1
114 38 2
115 36 0
116 23 0
117 38 0
118 27 0
119 21 0
120 26 0
121 36 0
122 42 0
123 40 0
124 35 2
125 36 0
126 47 0
127 40 0
128 36 0
129 45 3
130 66 1
131 48 0
132 28 0
133 49 0
134 32 0
135 45 1
136 32 0
137 37 0
138 37 0
139 44 1
140 33 0
141 28 0
142 19 0
143 34 0
144 43 0
145 44 0
146 38 1
147 43 0
148 65 2
149 39 0
150 42 0
151 79 2
152 48 0
153 38 2
154 52 2
155 50 1
156 64 2
157 49 0
158 33 5
159 32 7
160 31 4
161 28 4
162 43 0
163 41 0
164 29 0
165 35 0
166 24 6
167 26 5
168 40 9
169 46 7
170 37 9
171 39 11
172 39 4
173 26 6
174 34 8
175 29 0
176 34 0
177 44 0
178 38 0
179 43 0
180 41 0
181 30 0
182 37 0
183 51 0
184 24 0
185 60 4
186 49 8
187 66 7
188 60 8
189 48 9
190 47 7
191 70 14
192 88 16
193 49 6
194 70 6
195 55 9
196 66 14
197 75 8
198 61 8
199 60 7
200 65 6
201 105 15
202 44 20
203 81 8
204 58 7
205 64 7
206 66 7
207 46 7
208 50 4
209 52 6
210 67 1
211 57 0
212 47 2
213 50 0
214 38 0
215 59 0
216 54 4
217 65 2
218 72 0
219 61 1
220 56 0
221 61 0
222 60 7
223 49 1
224 46 0
225 59 0
226 67 0
227 53 0
228 54 0
229 50 0
230 62 0
231 46 0
232 54 0
233 60 0
234 49 0
235 39 0
236 46 0
237 59 0
238 50 0
239 61 0
240 55 0
241 56 0
242 26 0
243 41 0
244 43 0
245 38 0
246 20 1
247 26 0
248 27 0
249 21 0
250 18 0
251 14 0
252 21 1
253 26 0
254 5 0
255 2 0
256 0 0
257 5 0
258 15 0
259 10 0
260 11 0
261 19 0
262 5 0
263 2 0
264 2 0
265 8 0
266 3 0
267 9 0
268 0 0
269 13 0
270 9 0
271 13 0
272 9 0
273 7 0
274 2 0
275 5 0
276 5 0
277 4 0
278 4 0
279 4 0
280 6 0
281 4 0
282 5 0
283 3 0
284 4 0
285 4 0
286 4 0
287 3 0
288 6 0
289 3 0
290 6 3
291 6 0
292 3 0
293 3 0
294 2 0
295 2 0
296 4 0
297 3 0
298 4 10
299 4 9
300 3 12
301 4 10
302 3 5
303 4 10
304 4 11
305 4 8
306 4 6
307 4 9
308 4 9
309 6 14
310 7 20
311 3 13
312 8 4
313 2 15
314 3 21
315 5 11
316 3 23
317 4 11
318 3 16
319 7 15
320 8 18
321 5 10
322 6 10
323 7 4
324 7 3
325 5 4
326 3 7
327 4 17
328 3 11
329 4 28
330 2 29
331 6 23
332 4 19
333 7 26
334 8 17
335 2 14
336 8 20
337 3 24
338 4 23
339 4 13
340 8 25
341 3 13
342 6 21
343 3 23
344 6 23
345 6 18
346 3 7
347 4 16
348 7 12
349 5 26
350 6 21
351 10 10
352 3 1
353 8 6
354 9 9
355 8 21
356 7 29
357 5 26
358 7 10
359 5 18
360 14 15
361 8 4
362 4 9
363 3 5
364 3 3
365 2 2
366 2 0
367 2 0
368 0 3
369 1 5
370 3 6
371 0 9
372 0 1
373 0 2
374 0 1
375 6 1
376 11 6
377 4 1
378 1 1
379 0 0
380 0 0
381 1 0
382 0 0
383 0 0
384 0 6
385 0 4
386 0 0
387 0 0
388 0 0
389 0 3
390 0 2
391 0 0
392 0 0
393 0 0
394 0 0
395 0 0
396 0 0
397 1 0
398 0 0
399 0 0
400 0 0
401 0 0
402 0 0
403 0 0
404 0 0
405 0 4
406 0 4
407 0 5
408 0 0
409 0 0
410 0 0
411 2 0
412 0 1
413 0 0
414 0 0
415 0 0
416 0 0
417 1 4
418 1 1
419 2 0
420 1 0
421 2 0
422 0 0
423 0 0
424 0 0
425 0 0
426 0 0
427 5 0
428 9 0
429 1 1
430 0 0
431 1 0
432 0 0
433 1 0
434 1 0
435 0 0
436 0 0
437 0 0
438 0 0
439 0 0
440 0 0
441 0 0
442 0 0
443 0 0
444 0 0
445 0 0
446 0 0
447 0 1
448 0 5
449 0 1
450 0 0
451 0 7
452 1 4
453 3 0
454 1 0
455 3 4
456 4 0
457 3 0
458 4 0
459 3 0
460 4 0
461 4 0
462 3 0
463 1 0
464 4 0
465 3 0
466 4 0
467 5 0
468 1 0
469 4 0
470 5 0
471 4 0
472 4 0
473 0 0
474 3 0
475 1 0
476 3 0
477 1 0
478 0 0
479 0 0
480 2 0
481 1 0
482 0 0
483 0 0
484 0 0
485 0 0
486 0 0
487 0 0
488 0 0
489 0 0
490 1 0
491 0 0
492 1 0
493 1 0
494 1 3
495 1 0
496 0 2
497 0 3
498 0 0
499 1 4
500 4 0
501 4 0
502 1 0
503 1 0
504 5 0
505 6 0
506 13 0
507 5 3
508 5 1
509 0 0
510 7 0
511 8 1
512 9 0
513 5 1
514 7 2
515 2 0
516 1 2
517 1 0
518 0 0
519 0 0
520 2 0
521 0 1
522 0 0
523 4 0
524 3 0
525 4 0
526 8 0
527 1 0
528 7 0
529 1 0
530 1 0
531 14 0
532 8 0
533 0 0
534 0 0
535 0 0
536 0 1
537 0 0
538 0 4
539 1 0
540 3 0
541 4 0
542 1 0
543 0 0
544 0 0
545 12 0
546 11 0
547 0 0
548 12 1
549 20 0
550 14 0
551 3 0
552 17 1
553 5 0
554 12 0
555 11 0
556 11 0
557 5 0
558 0 0
559 6 1
560 6 1
561 2 3
562 0 7
563 0 4
564 0 1
565 0 1
566 0 0
567 0 0
568 0 0
569 0 4
570 0 4
571 0 0
572 0 1
573 0 0
574 0 0
575 0 0
576 1 0
577 4 0
578 0 0
579 0 0
580 1 0
581 1 0
582 0 0
583 0 0
584 0 0
585 0 0
586 0 0
587 0 0
588 10 0
589 5 0
590 13 0
591 5 0
592 13 0
593 13 0
594 8 0
595 4 0
596 1 0
597 0 0
598 0 0
599 1 0
600 7 0
601 3 0
602 1 0
603 1 0
604 4 11
605 4 6
606 0 6
607 4 10
