# Frame Contacts1 Contacts2
0 0 0
1 2 0
2 17 0
3 13 0
4 0 0
5 2 0
6 4 0
7 7 0
8 3 1
9 9 2
10 5 2
11 15 0
12 14 2
13 10 1
14 2 0
15 6 0
16 2 0
17 2 0
18 1 0
19 0 0
20 1 0
21 0 0
22 0 0
23 1 0
24 1 3
25 1 3
26 1 1
27 11 0
28 11 0
29 1 0
30 0 0
31 0 0
32 0 0
33 1 0
34 1 0
35 4 0
36 0 0
37 3 0
38 7 0
39 9 0
40 4 0
41 4 0
42 0 0
43 1 0
44 6 0
45 5 0
46 15 0
47 18 0
48 11 0
49 0 0
50 0 0
51 0 0
52 0 0
53 0 0
54 6 0
55 1 0
56 7 0
57 6 0
58 6 0
59 0 0
60 9 0
61 1 0
62 4 0
63 0 0
64 0 0
65 0 0
66 0 0
67 0 0
68 0 0
69 0 0
70 0 0
71 0 0
72 0 0
73 0 0
74 0 0
75 0 0
76 0 0
77 1 0
78 0 0
79 0 2
80 0 0
81 0 2
82 4 1
83 3 0
84 0 0
85 0 1
86 0 0
87 1 8
88 0 0
89 0 4
90 0 4
91 0 4
92 0 0
93 0 6
94 0 6
95 0 4
96 0 7
97 0 1
98 0 7
99 0 7
100 0 4
101 0 7
102 0 5
103 2 0
104 0 0
105 5 0
106 0 0
107 0 0
108 0 0
109 2 0
110 1 0
111 1 0
112 1 0
113 0 1
114 0 0
115 0 0
116 3 0
117 1 0
118 0 4
119 0 0
120 0 0
121 11 0
122 7 0
123 0 0
124 0 0
125 0 0
126 0 0
127 0 0
128 0 0
129 0 0
130 0 0
131 0 0
132 0 0
133 0 0
134 0 0
135 0 0
136 0 0
137 1 0
138 0 0
139 0 0
140 1 0
141 4 0
142 0 0
143 0 0
144 0 0
145 0 1
146 0 0
147 0 5
148 0 5
149 0 4
150 0 0
151 0 0
152 0 6
153 0 3
154 0 1
155 0 0
156 0 0
157 0 0
158 0 0
159 0 0
160 0 0
161 0 0
162 0 0
163 0 0
164 0 0
165 0 3
166 0 0
167 0 0
168 0 0
169 1 0
170 0 0
171 0 1
172 0 1
173 0 2
174 0 2
175 0 0
176 0 0
177 0 7
178 0 8
179 0 2
180 0 4
181 0 3
182 0 8
183 0 3
184 0 4
185 0 7
186 0 0
187 0 0
188 0 1
189 0 3
190 0 1
191 1 1
192 4 2
193 4 1
194 4 6
195 3 3
196 4 3
197 1 3
198 5 2
199 3 5
200 1 5
201 6 0
202 3 0
203 4 0
204 5 6
205 5 5
206 7 1
207 0 6
208 9 0
209 0 0
210 0 1
211 0 0
212 0 0
213 4 0
214 23 0
215 32 0
216 16 0
217 23 0
218 10 0
219 11 0
220 16 0
221 6 0
222 11 0
223 22 0
224 27 0
225 36 0
226 38 1
227 25 0
228 17 0
229 29 1
230 33 3
231 37 3
232 19 6
233 44 0
234 37 0
235 28 0
236 22 7
237 35 3
238 22 1
239 26 0
240 25 0
241 17 0
242 31 0
243 27 0
244 32 0
245 26 0
246 47 0
247 22 0
248 14 2
249 8 0
250 4 0
