# Frame Contacts1 Contacts2
0 2 55
1 0 43
2 1 47
3 4 61
4 0 56
5 0 68
6 0 62
7 2 60
8 4 70
9 0 70
10 5 63
11 2 56
12 9 66
13 10 69
14 0 62
15 1 64
16 1 63
17 1 59
18 0 62
19 0 63
20 0 61
21 3 68
22 6 63
23 0 68
24 10 61
25 8 53
26 4 67
27 2 66
28 7 74
29 6 49
30 15 59
31 19 63
32 19 55
33 12 70
34 13 67
35 14 74
36 17 60
37 18 75
38 25 81
39 19 67
40 17 67
41 5 76
42 10 50
43 12 49
44 11 50
45 10 57
46 0 69
47 9 56
48 12 70
49 5 70
50 2 62
51 1 44
52 0 59
53 5 57
54 6 60
55 10 43
56 15 37
57 4 60
58 8 62
59 3 56
60 2 60
61 2 47
62 3 49
63 13 54
64 13 47
65 0 29
66 0 48
67 0 50
68 0 46
69 0 62
70 0 49
71 0 40
72 0 55
73 0 35
74 0 28
75 0 34
76 0 29
77 0 53
78 0 40
79 0 25
80 0 18
81 0 23
82 0 16
83 0 23
84 0 25
85 0 17
86 0 24
87 0 21
88 11 20
89 17 18
90 11 16
91 4 23
92 9 20
93 14 25
94 11 23
95 10 23
96 14 21
97 5 24
98 3 32
99 6 23
100 1 20
101 12 22
102 14 25
103 8 24
104 5 19
105 6 19
106 6 17
107 14 23
108 15 18
109 25 20
110 11 12
111 20 12
112 19 16
113 19 11
114 25 13
115 33 26
116 24 26
117 40 19
118 37 20
119 39 20
120 46 27
121 42 26
122 19 23
123 27 31
124 17 20
125 17 21
126 13 17
127 20 29
128 21 35
129 25 27
130 19 23
131 7 31
132 18 28
133 27 31
134 22 25
135 21 28
136 10 26
137 26 31
138 17 34
139 14 28
140 18 30
141 5 40
142 10 41
143 7 36
144 7 32
145 23 39
146 14 36
147 9 33
148 18 34
149 12 32
150 14 41
151 20 32
152 13 26
153 8 36
154 4 35
155 23 40
156 15 30
157 22 32
158 19 21
159 20 24
160 4 45
161 8 37
162 23 29
163 21 19
164 24 31
165 38 22
166 37 31
167 27 32
168 35 43
169 19 50
170 15 29
171 29 26
172 29 41
173 30 49
174 31 59
175 26 64
176 32 60
177 40 53
178 35 54
179 38 59
180 50 66
181 39 42
182 30 59
183 34 54
184 37 50
185 25 58
186 22 59
187 38 63
188 39 59
189 41 65
190 39 41
191 34 31
192 46 32
193 39 35
194 32 31
195 27 47
196 37 50
197 34 43
198 45 33
199 42 34
200 48 47
201 44 51
202 41 26
203 29 41
204 31 36
205 22 35
206 31 39
207 23 40
208 31 44
209 36 30
210 29 46
211 33 43
212 24 43
213 27 37
214 21 39
215 28 38
216 26 39
217 25 46
218 17 60
219 21 56
220 24 53
221 19 50
222 16 55
223 17 50
224 18 40
225 21 42
226 5 48
227 4 38
228 5 41
229 7 50
230 8 38
231 4 45
232 15 51
233 18 55
234 16 46
235 17 51
236 15 51
237 16 40
238 7 33
239 19 49
240 13 30
241 15 51
242 9 42
243 17 34
244 15 35
245 19 31
246 24 33
247 17 28
248 20 17
249 23 28
250 23 14
251 15 30
252 16 45
253 7 45
254 9 43
255 21 25
256 27 38
257 33 26
258 32 39
259 28 38
260 27 40
261 32 40
262 31 37
263 29 27
264 22 22
265 26 36
266 31 43
267 30 35
268 29 46
269 26 37
270 27 32
271 30 32
272 20 20
273 25 39
274 26 24
275 20 27
276 30 8
277 14 6
278 30 12
279 29 15
280 31 7
281 30 2
282 28 1
283 14 1
284 21 2
285 27 2
286 27 2
287 22 1
288 35 0
289 35 1
290 25 2
291 18 2
292 26 1
293 31 1
294 18 1
295 21 2
296 28 1
297 19 2
298 25 6
299 21 6
300 18 0
301 17 2
302 27 0
303 22 0
304 28 1
305 23 0
306 21 1
307 21 2
308 26 1
309 22 2
310 19 1
311 21 1
312 28 0
313 22 1
314 19 0
315 15 2
316 20 2
317 21 1
318 17 8
319 25 14
320 19 5
321 22 3
322 15 5
323 18 6
324 26 3
325 25 2
326 13 0
327 31 1
328 16 2
329 20 0
330 25 0
331 27 0
332 25 0
333 22 0
334 29 0
335 23 0
336 23 1
337 25 1
338 29 0
339 30 0
340 29 1
341 24 0
342 24 1
343 21 0
344 12 1
345 21 2
346 24 0
347 26 2
348 28 0
349 28 2
350 25 2
351 22 0
352 35 0
353 29 1
354 32 0
355 24 0
356 27 2
357 25 10
358 25 1
359 19 4
360 26 0
361 22 0
362 24 0
363 23 0
364 26 1
365 22 1
366 8 0
367 9 6
368 11 5
369 12 0
370 18 1
371 11 0
372 14 1
373 8 1
374 8 0
375 19 1
376 12 1
377 9 0
378 13 0
379 9 0
380 6 0
381 6 3
382 12 0
383 10 2
384 12 0
385 6 4
386 8 6
387 10 8
388 11 5
389 15 9
390 11 5
391 9 1
392 8 0
393 5 1
394 6 3
395 7 1
396 17 1
397 14 0
398 12 2
399 17 1
400 20 1
401 25 0
402 13 0
403 23 1
404 15 0
405 8 3
406 25 3
407 16 0
408 17 2
409 20 3
410 35 5
411 34 4
412 31 6
413 14 7
414 20 6
415 26 6
416 17 7
417 17 9
418 14 12
419 14 10
420 11 5
421 8 8
422 13 4
423 18 3
424 13 7
425 10 8
426 14 7
427 10 1
428 15 11
429 14 9
430 19 14
431 13 3
432 8 2
433 10 16
434 13 5
435 11 2
436 9 3
437 12 13
438 8 14
439 10 11
440 6 14
441 7 6
442 14 10
443 14 11
444 10 10
445 12 11
446 19 11
447 21 11
448 11 5
449 16 12
450 6 12
451 12 10
452 10 13
453 8 17
454 8 14
455 7 16
456 6 9
457 11 14
458 10 14
459 9 15
460 6 11
461 7 10
462 7 10
463 9 10
464 8 7
465 8 8
466 9 1
467 13 3
468 18 1
469 12 0
470 8 2
471 9 12
472 8 1
473 5 6
474 7 0
475 10 3
476 10 7
477 9 3
478 7 11
479 9 13
480 9 21
481 13 21
482 22 21
483 17 14
484 19 14
485 22 16
486 17 17
487 21 15
488 16 9
489 17 8
490 14 12
491 16 10
492 18 12
493 21 6
494 20 2
495 14 8
496 26 2
497 27 5
498 26 0
499 15 2
500 22 1
501 23 2
502 25 2
503 27 2
504 25 4
505 25 8
506 29 6
507 22 5
508 21 3
509 24 5
510 20 6
511 22 6
512 20 3
513 20 2
514 21 5
515 15 5
516 23 1
517 22 2
518 20 0
519 16 1
520 17 10
521 18 11
522 12 15
523 17 7
524 12 10
525 19 12
526 26 10
527 15 3
528 24 4
529 21 4
530 19 9
531 14 6
532 20 7
533 24 6
534 25 5
535 13 20
536 10 14
537 8 9
538 9 15
539 7 11
540 7 15
541 8 20
542 25 15
543 34 19
544 25 15
545 26 11
546 11 11
547 20 14
548 10 20
549 16 20
550 12 18
551 9 19
552 7 10
553 13 20
554 8 13
555 9 14
556 4 11
557 12 12
558 9 14
559 10 12
560 7 13
561 10 7
562 12 6
563 21 13
564 8 0
565 12 1
566 15 1
567 25 2
568 18 4
569 9 0
570 13 1
571 15 1
572 16 1
573 19 1
574 18 2
575 18 6
576 13 1
577 16 1
578 15 1
579 13 1
580 17 6
581 13 1
582 17 0
583 14 1
584 15 0
585 20 2
586 18 4
587 17 6
588 15 15
589 12 6
590 18 1
591 16 0
592 18 4
593 22 3
594 19 3
595 18 3
596 25 10
597 16 12
598 22 26
599 23 23
600 20 38
601 20 32
602 19 37
603 22 49
604 17 40
605 19 47
606 18 46
607 23 44
608 16 35
609 14 38
610 27 43
611 18 18
612 16 27
613 15 30
614 10 14
615 20 16
616 22 26
617 30 17
618 29 19
619 26 29
620 17 19
621 17 17
622 20 19
623 16 10
624 16 12
625 24 9
626 20 10
627 18 12
628 17 17
629 14 16
630 15 17
631 12 17
632 13 11
633 15 8
634 9 11
635 13 11
