# Frame Contacts1 Contacts2
0 0 0
1 0 0
2 0 5
3 0 0
4 0 1
5 0 0
6 0 1
7 0 0
8 0 0
9 0 0
10 0 1
11 0 5
12 0 10
13 0 8
14 0 2
15 0 2
16 0 5
17 0 3
18 0 11
19 0 13
20 0 13
21 0 16
22 0 14
23 0 14
24 0 28
25 0 12
26 0 14
27 0 17
28 0 15
29 0 15
30 0 15
31 0 31
32 0 23
33 0 15
34 0 11
35 0 11
36 0 11
37 0 12
38 0 13
39 0 5
40 0 11
41 0 16
42 0 10
43 0 9
44 0 1
45 0 11
46 0 11
47 0 0
48 0 9
49 0 11
50 0 6
51 0 7
52 0 10
53 0 27
54 0 13
55 0 30
56 0 36
57 0 18
58 0 21
59 0 27
60 0 20
61 0 39
62 0 30
63 0 20
64 0 17
65 0 16
66 0 15
67 0 19
68 0 19
69 0 21
70 0 19
71 0 15
72 0 20
73 0 16
74 0 16
75 0 18
76 0 11
77 0 11
78 0 14
79 0 16
80 0 6
81 0 8
82 0 19
83 0 3
84 0 1
85 0 0
86 0 0
87 0 3
88 0 0
89 0 0
90 0 2
91 0 2
92 0 2
93 0 11
94 0 19
95 0 20
96 0 12
97 0 13
98 0 13
99 0 31
100 0 15
101 0 20
102 0 15
103 0 17
104 0 18
105 0 11
106 0 4
107 0 3
108 0 1
109 0 7
110 0 1
111 0 12
112 0 5
113 0 2
114 0 9
115 0 8
116 0 7
117 0 0
118 0 18
119 0 10
120 0 24
121 0 28
122 0 23
123 0 20
124 0 3
125 0 5
126 0 9
127 0 0
128 0 0
129 0 0
130 0 0
131 0 0
132 0 1
133 0 2
134 0 1
135 0 0
136 0 0
137 0 12
138 1 10
139 0 4
140 0 2
141 0 14
142 0 18
143 0 21
144 0 14
145 1 13
146 0 19
147 0 22
148 2 20
149 0 15
150 0 17
151 0 21
152 0 23
153 0 19
154 0 22
155 0 29
156 0 26
157 0 20
158 0 16
159 0 20
160 0 10
161 0 8
162 0 1
163 0 0
164 0 0
165 0 0
166 0 1
167 0 0
168 0 9
169 0 22
170 0 11
171 0 7
172 0 5
173 0 11
174 0 15
175 0 0
176 0 2
177 0 0
178 0 8
179 6 4
180 1 6
181 1 6
182 0 7
183 0 4
184 2 4
185 0 7
186 4 9
187 0 6
188 0 5
189 0 0
190 0 6
191 0 5
192 0 5
193 0 3
194 0 9
195 0 11
196 0 10
197 0 8
198 0 10
199 0 8
200 0 6
201 0 7
202 0 4
203 1 12
204 1 8
205 12 17
206 11 15
207 8 11
208 9 12
209 13 15
210 2 12
211 9 11
212 24 15
213 26 17
214 24 15
215 13 14
216 7 21
217 27 18
218 9 24
219 9 25
220 13 22
221 10 24
222 9 20
223 8 26
224 14 17
225 10 24
226 23 26
227 8 20
228 11 16
229 11 15
230 15 17
231 4 23
232 2 25
233 6 22
234 2 22
235 13 14
236 16 18
237 14 15
238 19 16
239 5 20
240 19 23
241 12 21
242 1 21
243 2 17
244 6 15
245 2 19
246 7 16
247 1 22
248 2 14
249 3 25
250 1 24
251 1 28
252 1 22
253 2 24
254 0 18
255 2 16
256 3 23
257 4 20
258 0 27
259 1 17
260 3 19
261 1 25
262 3 17
263 3 20
264 1 18
265 4 13
266 7 5
267 0 6
268 1 7
269 5 13
270 0 14
271 2 16
272 0 5
273 3 0
274 3 5
275 1 4
276 0 3
277 4 5
278 4 2
279 5 0
280 2 7
281 1 7
282 1 8
283 1 0
284 14 7
285 2 0
286 19 0
287 19 2
288 16 0
289 10 4
290 7 2
291 5 3
292 11 17
293 9 17
294 4 8
295 2 12
296 4 12
297 8 7
298 15 12
299 8 11
300 14 3
301 5 4
302 9 8
303 5 6
304 9 7
305 8 13
306 6 16
307 4 17
308 1 19
309 5 22
310 2 17
311 2 25
312 2 17
313 1 29
314 0 30
315 0 25
316 2 31
317 2 1
318 3 1
319 1 0
320 3 0
321 4 0
322 9 0
323 13 1
324 5 0
325 8 0
326 10 0
327 2 0
328 4 1
329 6 0
330 4 0
331 7 0
332 4 0
333 4 0
334 6 6
335 1 3
336 4 1
337 4 2
338 4 0
339 7 0
340 10 0
341 9 0
342 10 0
343 10 0
344 9 0
345 13 0
346 5 4
347 18 2
348 9 10
349 10 13
350 5 10
351 8 4
352 5 5
353 10 1
354 12 5
355 8 4
356 6 3
357 10 1
358 9 0
359 6 4
360 9 1
361 1 0
362 5 3
363 5 4
364 4 4
365 2 0
366 1 2
367 7 5
368 5 1
369 18 1
370 7 0
371 6 0
372 9 0
373 10 0
374 15 0
375 18 0
376 16 1
377 11 0
378 10 0
379 9 0
380 10 0
381 9 0
382 8 0
383 8 0
384 7 1
385 4 4
386 7 1
387 8 5
388 10 0
389 2 7
390 1 5
391 1 7
392 0 6
393 1 7
394 21 6
395 24 5
396 18 1
397 21 2
398 23 0
399 10 0
400 23 0
401 18 0
402 12 0
403 25 0
404 22 7
405 25 0
406 22 0
407 20 0
408 19 0
409 19 0
410 20 0
411 22 0
412 22 2
413 18 6
414 12 3
415 12 0
416 22 0
417 11 2
418 16 0
419 14 0
420 12 4
421 18 4
422 12 8
423 10 5
424 5 0
425 8 0
426 21 1
427 14 0
428 19 0
429 6 0
430 7 0
431 6 0
432 9 11
433 6 3
434 13 5
435 7 5
436 6 0
437 1 1
438 10 0
439 5 0
440 6 0
441 4 0
442 5 0
443 9 0
444 7 10
445 8 21
446 5 9
447 7 26
448 7 15
449 9 16
450 9 22
451 6 13
452 7 22
453 17 21
454 15 14
455 13 22
456 5 17
457 15 13
458 12 23
459 13 16
460 13 10
461 7 14
462 11 17
463 12 14
464 7 2
465 5 10
466 8 12
467 6 17
468 10 4
469 0 11
470 3 11
471 13 16
472 11 4
473 8 17
474 7 12
475 8 15
476 7 8
477 11 6
478 9 1
479 10 11
480 11 12
481 12 18
482 12 10
483 9 14
484 8 10
485 6 22
486 11 6
487 5 18
488 9 31
489 7 37
490 10 35
491 16 16
492 8 17
493 12 27
494 9 21
495 10 20
496 11 22
497 12 19
498 14 24
499 13 24
500 15 22
501 12 21
502 8 19
503 9 21
504 5 15
505 5 26
506 5 28
507 1 27
508 0 31
509 1 29
510 7 23
511 3 20
512 0 18
513 0 4
514 0 2
515 1 19
516 0 18
517 3 19
518 9 16
519 8 19
520 4 6
521 4 1
522 8 3
523 10 16
524 8 16
525 9 17
526 8 3
527 6 18
528 9 13
529 6 9
530 7 14
531 6 13
532 5 10
533 9 6
534 5 7
535 7 9
536 10 15
537 6 16
538 7 14
539 3 12
540 4 17
541 4 11
542 9 12
543 6 11
544 11 15
545 10 12
546 7 14
547 9 25
548 8 29
549 6 16
550 6 26
551 7 24
552 6 15
553 6 9
554 5 2
555 8 0
556 7 5
557 8 14
558 0 7
559 0 0
560 4 20
561 1 19
562 5 25
563 8 7
564 6 14
565 7 13
566 10 7
567 6 14
568 3 14
569 5 10
