# Frame Contacts1 Contacts2
0 0 15
1 0 11
2 0 14
3 0 18
4 0 5
5 0 13
6 0 13
7 0 13
8 0 15
9 0 11
10 0 11
11 0 8
12 0 6
13 0 6
14 0 9
15 0 13
16 0 8
17 0 7
18 0 11
19 0 10
20 0 14
21 0 10
22 0 0
23 0 2
24 0 0
25 0 1
26 0 13
27 0 6
28 0 12
29 0 11
30 0 12
31 0 12
32 0 5
33 0 11
34 0 1
35 0 1
36 0 8
37 0 4
38 0 19
39 0 11
40 0 11
41 0 21
42 0 12
43 0 17
44 0 13
45 0 26
46 0 30
47 0 24
48 0 22
49 1 25
50 5 10
51 5 14
52 2 13
53 3 13
54 3 11
55 4 18
56 5 17
57 6 12
58 7 10
59 7 1
60 2 5
61 2 9
62 1 4
63 5 11
64 2 8
65 0 6
66 1 6
67 0 4
68 0 4
69 0 7
70 0 10
71 0 13
72 0 6
73 1 5
74 0 13
75 2 10
76 1 5
77 2 3
78 0 4
79 1 1
80 0 1
81 2 0
82 4 5
83 6 0
84 4 0
85 6 1
86 14 6
87 15 10
88 9 9
89 8 12
90 5 0
91 12 0
92 11 0
93 11 0
94 1 5
95 10 8
96 6 5
97 7 0
98 9 3
99 10 14
100 3 6
101 2 3
102 1 4
103 6 7
104 15 6
105 11 5
106 8 6
107 8 1
108 7 2
109 9 2
110 7 2
111 0 7
112 0 8
113 0 8
114 1 7
115 1 7
116 0 8
117 0 7
118 0 8
119 0 1
120 1 2
121 21 9
122 9 7
123 2 1
124 1 8
125 0 7
126 0 2
127 0 0
128 0 1
129 0 1
130 0 2
131 2 4
132 0 0
133 1 1
134 0 1
135 1 3
136 2 7
137 0 1
138 0 4
139 1 3
140 2 1
141 1 0
142 0 0
143 0 0
144 0 2
145 1 1
146 2 0
147 0 1
148 11 1
149 0 2
150 5 2
151 0 8
152 0 2
153 0 8
154 0 4
155 4 26
156 0 15
157 0 17
158 1 17
159 6 3
160 1 1
161 8 0
162 7 6
163 0 3
164 2 6
165 9 8
166 6 6
167 5 10
168 6 5
169 5 9
170 4 7
171 0 9
172 0 7
173 0 6
174 0 3
175 1 5
176 9 16
177 5 7
178 5 6
179 10 1
180 7 8
181 17 13
182 10 7
183 1 8
184 2 13
185 3 11
186 25 13
187 22 7
188 24 3
189 4 5
190 20 6
191 12 3
192 3 9
193 11 2
194 16 9
195 19 9
196 14 15
197 9 6
198 12 7
199 21 2
200 14 5
201 19 13
202 14 16
203 6 10
204 18 12
205 11 9
206 19 5
207 1 11
208 6 4
209 4 8
210 19 0
211 20 9
212 30 10
213 19 10
214 13 11
215 22 8
216 11 15
217 19 14
218 19 6
219 15 4
220 16 4
221 20 2
222 6 1
223 20 4
224 18 5
225 14 7
226 13 3
227 18 7
228 11 6
229 14 3
230 11 2
231 19 0
232 15 1
233 16 2
234 9 1
235 23 2
236 12 6
237 14 6
238 11 1
239 24 6
240 14 4
241 12 3
242 19 9
243 9 3
244 17 3
245 18 3
246 25 0
247 26 5
248 23 1
249 17 3
250 29 6
251 22 3
252 11 3
253 17 2
254 16 3
255 17 8
256 6 3
257 9 4
258 9 8
259 11 7
260 20 11
261 7 9
262 10 17
263 16 20
264 5 14
265 3 10
266 0 7
267 2 7
268 1 7
269 1 2
270 0 5
271 0 13
272 0 9
273 0 3
274 5 0
275 0 0
276 1 0
277 0 0
278 1 0
279 1 0
280 0 3
281 0 3
282 0 1
283 0 2
284 0 3
285 2 1
286 0 0
287 0 0
288 5 1
289 0 0
290 0 0
291 0 0
292 4 0
293 2 1
294 3 7
295 0 7
296 1 7
297 0 4
298 0 8
299 1 9
300 2 14
301 0 12
302 0 10
303 1 4
304 0 8
305 0 1
306 0 1
307 1 0
308 1 0
309 0 0
310 0 0
311 1 0
312 0 0
313 0 0
314 1 0
315 0 0
316 0 0
317 0 0
318 0 0
319 0 0
320 3 0
321 2 0
322 3 0
323 2 0
324 1 11
325 1 14
326 0 8
327 4 1
328 4 8
329 5 10
330 3 5
331 0 4
332 1 2
333 1 1
334 15 0
335 2 4
336 2 0
337 0 4
338 2 8
339 2 5
340 0 2
341 2 9
342 1 11
343 2 12
344 6 21
345 5 6
346 6 8
347 8 8
348 16 1
349 13 0
350 13 1
351 7 7
352 4 0
353 3 2
354 9 0
355 6 0
356 10 0
357 13 0
358 6 0
359 14 0
360 10 0
361 9 0
362 11 6
363 13 8
364 13 1
365 16 0
366 17 1
367 17 6
368 18 0
369 14 0
370 13 0
371 14 0
372 20 0
373 22 0
374 14 0
375 17 0
376 14 0
377 14 0
378 13 0
379 4 0
380 16 7
381 22 0
382 10 0
383 0 0
384 15 0
385 7 2
386 12 0
387 18 0
388 10 13
389 0 11
390 0 6
391 2 6
392 1 11
393 0 9
394 0 13
395 0 0
396 0 4
397 0 0
398 7 0
399 5 0
400 6 1
401 5 0
402 9 0
403 6 0
404 9 0
405 5 0
406 8 0
407 12 1
408 11 0
409 11 0
410 8 0
411 13 0
412 11 0
413 10 0
414 9 0
415 9 0
416 6 0
417 13 0
418 14 0
419 13 0
420 2 6
421 1 11
422 1 9
423 7 10
424 0 10
425 0 9
426 0 7
427 0 5
428 0 4
429 8 1
430 3 7
431 1 7
432 0 6
433 0 9
434 0 9
435 0 8
436 4 7
437 7 7
438 0 9
439 0 7
440 0 12
441 0 8
442 0 15
443 0 7
444 0 15
445 0 7
446 0 8
447 0 5
448 1 10
449 0 9
450 0 10
451 0 11
452 0 9
453 0 8
454 0 11
455 0 7
456 0 9
457 0 6
458 1 4
459 1 1
460 0 0
461 0 0
462 0 1
463 0 0
464 5 0
465 6 0
466 7 0
467 3 0
468 0 0
469 1 4
470 8 2
471 1 8
472 7 12
473 4 11
474 0 13
475 0 16
476 5 12
477 5 10
478 0 10
479 0 7
480 4 10
481 7 9
482 4 21
483 6 9
484 5 9
485 4 15
486 4 15
487 4 23
488 8 18
489 4 18
490 4 19
491 0 19
492 0 18
493 0 15
494 1 17
495 1 13
496 0 18
497 0 4
498 0 12
499 0 16
500 0 20
501 0 15
502 1 20
503 1 10
504 0 11
505 1 10
506 0 14
507 0 22
508 0 14
509 0 12
510 0 7
511 1 15
512 7 12
513 9 7
514 6 7
515 6 8
516 8 6
517 5 10
518 4 6
519 3 11
520 5 6
521 4 7
522 4 10
523 6 8
524 0 14
525 0 10
526 7 14
527 7 1
528 7 4
529 4 0
530 7 4
531 6 1
532 6 4
533 11 3
534 16 1
535 5 1
536 8 2
537 7 1
538 4 2
539 8 2
540 2 4
541 1 12
542 5 9
543 1 10
544 3 12
545 5 10
546 6 19
547 0 11
548 1 11
549 1 13
550 0 7
551 0 17
552 0 22
553 0 25
554 0 5
555 0 11
556 0 19
557 0 23
558 0 10
559 1 23
560 1 19
561 0 15
562 0 18
563 0 15
564 2 14
565 0 23
566 0 19
567 0 19
568 0 6
569 0 2
570 0 0
571 0 1
572 0 1
573 1 9
574 0 7
575 0 4
576 0 6
577 0 6
578 0 2
579 0 1
580 0 1
581 4 3
582 1 6
583 1 4
584 0 2
585 0 4
586 0 0
587 0 1
588 0 7
589 0 7
590 1 5
591 19 9
592 26 10
593 23 11
594 14 20
595 22 18
596 18 12
597 19 13
598 21 16
599 27 12
600 11 10
601 21 12
602 26 14
603 28 8
604 30 6
605 19 10
606 13 7
607 24 7
608 22 0
609 18 5
610 0 0
611 0 0
612 0 0
613 0 3
614 0 0
615 0 0
616 0 3
617 0 6
618 0 6
619 0 7
620 0 6
621 0 6
622 0 6
623 0 2
624 0 4
625 0 4
626 5 1
627 5 5
628 17 5
629 26 4
630 12 2
631 0 2
632 5 2
633 5 6
